merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description
Merchant_1751 TEK,Retail,Uber,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,860.86,TXN Merchant_1751 TEK REF-MMU5O1Y3
Merchant_3716 QVB,Food,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-133326,COMPANY_A,2210.78,TXN Merchant_3716 QVB REF-FE7IMGUQ
Merchant_3745 BJS,Tech,Electric,INR,BILL_58_A,COMPANY_A-126225,COMPANY_A,699.03,TXN Merchant_3745 BJS REF-7BNIB6WC
Merchant_3469 IUG,Retail,Cafe,INR,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,3382.58,TXN Merchant_3469 IUG REF-VOS9HYAA
Merchant_3976 CBL,Food,Electric,INR,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,3858.16,TXN Merchant_3976 CBL REF-POHHKXPA
Merchant_4785 YVG,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,3386.35,TXN Merchant_4785 YVG REF-DZTYSAAP
Merchant_3531 VZG,Utilities,Airline,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,4620.81,TXN Merchant_3531 VZG REF-NQ7T9K93
Merchant_1746 AXM,Consulting,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,2938.28,TXN Merchant_1746 AXM REF-8OJM1EP3
Merchant_1292 UIT,Logistics,Store,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,695.96,TXN Merchant_1292 UIT REF-YZ5NVHNR
Merchant_4211 CFD,Food,Uber,EUR,BILL_98_A,COMPANY_A-770487,COMPANY_A,1612.63,TXN Merchant_4211 CFD REF-NW3KJQXW
Merchant_3466 ROF,Logistics,Cafe,INR,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,2095.25,TXN Merchant_3466 ROF REF-UX1US6QV
Merchant_1949 BUP,Consulting,Electric,INR,BILL_58_A,COMPANY_A-126225,COMPANY_A,4384.95,TXN Merchant_1949 BUP REF-0K3ZAZJH
Merchant_566 FKX,Utilities,Hotel,USD,REFUND_69_A,COMPANY_A-542417,COMPANY_A,4256.79,TXN Merchant_566 FKX REF-G645G96Q
Merchant_2281 DRS,Food,Electric,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,2843.23,TXN Merchant_2281 DRS REF-R6UWTI3O
Merchant_1647 BRQ,Retail,Hotel,INR,TRANSFER_81_A,COMPANY_A-770487,COMPANY_A,4908.61,TXN Merchant_1647 BRQ REF-HX0DG9BK
Merchant_4785 YVG,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,67.06,TXN Merchant_4785 YVG REF-NO24BEIW
Merchant_3745 BJS,Tech,Electric,INR,BILL_58_A,COMPANY_A-126225,COMPANY_A,3851.51,TXN Merchant_3745 BJS REF-OMXD7YHG
Merchant_561 DNF,Utilities,Uber,INR,BILL_98_A,COMPANY_A-770487,COMPANY_A,1874.39,TXN Merchant_561 DNF REF-PWRSTROL
Merchant_4906 KYR,Travel,Electric,INR,TRANSFER_6_A,COMPANY_A-207473,COMPANY_A,2632.28,TXN Merchant_4906 KYR REF-JDX4TW7J
Merchant_4322 BYF,Retail,Uber,USD,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,1647.31,TXN Merchant_4322 BYF REF-I47K3ITG
Merchant_2336 IEB,Logistics,SaaS,USD,BILL_98_A,COMPANY_A-770487,COMPANY_A,2082.97,TXN Merchant_2336 IEB REF-KKOB0907
Merchant_4344 LYX,Utilities,Cafe,USD,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,236.0,TXN Merchant_4344 LYX REF-C2ZX2X1E
Merchant_2334 WBK,Food,Cafe,USD,REFUND_69_A,COMPANY_A-198246,COMPANY_A,685.79,TXN Merchant_2334 WBK REF-NQYDWGXD
Merchant_4906 KYR,Travel,Electric,INR,TRANSFER_6_A,COMPANY_A-207473,COMPANY_A,3416.82,TXN Merchant_4906 KYR REF-NJNC6JJQ
Merchant_524 LAH,Tech,Hotel,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,4175.76,TXN Merchant_524 LAH REF-RZGPFD8G
Merchant_4503 OAQ,Travel,Uber,GBP,INTEREST_47_A,COMPANY_A-126225,COMPANY_A,1385.49,TXN Merchant_4503 OAQ REF-XQ4TFRV0
Merchant_4239 LTG,Consulting,Airline,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,345.78,TXN Merchant_4239 LTG REF-LGOV81FJ
Merchant_563 VMN,Logistics,Electric,EUR,BILL_65_A,COMPANY_A-334053,COMPANY_A,4320.01,TXN Merchant_563 VMN REF-2IATQBLO
Merchant_1990 IIZ,Tech,Uber,USD,BILL_98_A,COMPANY_A-246316,COMPANY_A,1192.15,TXN Merchant_1990 IIZ REF-VZIE9KLQ
Merchant_3466 ROF,Logistics,Cafe,INR,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,3133.71,TXN Merchant_3466 ROF REF-FHZXOSBE
Merchant_3893 VXZ,Utilities,Store,GBP,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,1506.44,TXN Merchant_3893 VXZ REF-6J88U5G2
Merchant_3456 REL,Food,Electric,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,4839.25,TXN Merchant_3456 REL REF-K487NXU3
Merchant_4612 CEL,Utilities,Airline,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4148.74,TXN Merchant_4612 CEL REF-1DL12SLO
Merchant_2030 HPW,Utilities,Store,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,2402.18,TXN Merchant_2030 HPW REF-VBY0XY4Z
Merchant_1751 TEK,Retail,Uber,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,4573.06,TXN Merchant_1751 TEK REF-PPE8BAGN
Merchant_1083 OTE,Utilities,Hotel,GBP,REFUND_69_A,COMPANY_A-246316,COMPANY_A,1315.19,TXN Merchant_1083 OTE REF-IH3ZGUWD
Merchant_3456 REL,Food,Electric,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,238.12,TXN Merchant_3456 REL REF-VQ0JLPA7
Merchant_2769 RJO,Food,SaaS,INR,REFUND_69_A,COMPANY_A-198246,COMPANY_A,1905.4,TXN Merchant_2769 RJO REF-UHNO9TYN
Merchant_1348 KED,Consulting,Uber,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,2309.54,TXN Merchant_1348 KED REF-QC5J6WZY
Merchant_3986 BMK,Logistics,Store,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,178.78,TXN Merchant_3986 BMK REF-UYOREU8P
Merchant_3561 TEH,Travel,Hotel,INR,TRANSFER_81_A,COMPANY_A-207473,COMPANY_A,1101.41,TXN Merchant_3561 TEH REF-G2MXWN0J
Merchant_3456 REL,Food,Electric,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,69.14,TXN Merchant_3456 REL REF-J9Z0TOTW
Merchant_1961 FUS,Tech,Store,EUR,INTEREST_4_A,COMPANY_A-872246,COMPANY_A,4591.06,TXN Merchant_1961 FUS REF-I8M9CS2Y
Merchant_1936 RRP,Consulting,Hotel,INR,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,2829.36,TXN Merchant_1936 RRP REF-Z8OUNUR3
Merchant_2779 MZI,Logistics,SaaS,USD,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,1892.08,TXN Merchant_2779 MZI REF-HMP2UNBZ
Merchant_916 FFA,Travel,SaaS,USD,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,4475.01,TXN Merchant_916 FFA REF-X8WOK9XO
Merchant_2706 LPH,Travel,Cafe,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,4497.57,TXN Merchant_2706 LPH REF-K1XBYLRP
Merchant_1558 XBU,Food,Cafe,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,4645.09,TXN Merchant_1558 XBU REF-AKKUOJDQ
Merchant_2175 NAI,Travel,Cafe,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,3623.58,TXN Merchant_2175 NAI REF-IZ1FUCRY
Merchant_1558 XBU,Food,Cafe,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,4844.91,TXN Merchant_1558 XBU REF-BMSG8JD6
Merchant_4350 LEI,Food,Uber,USD,POS_98_A,COMPANY_A-334053,COMPANY_A,3306.75,TXN Merchant_4350 LEI REF-3MSP25PM
Merchant_1746 AXM,Consulting,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,1954.21,TXN Merchant_1746 AXM REF-C3XGR33F
Merchant_499 JRT,Consulting,Hotel,USD,FEE_90_A,COMPANY_A-334053,COMPANY_A,2778.15,TXN Merchant_499 JRT REF-E0C3LBDA
Merchant_2036 ABQ,Food,Airline,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,3898.05,TXN Merchant_2036 ABQ REF-QKZ8IO69
Merchant_1875 JXH,Utilities,SaaS,INR,REFUND_69_A,COMPANY_A-542417,COMPANY_A,2470.69,TXN Merchant_1875 JXH REF-2FFH298M
Merchant_4160 LHR,Tech,Electric,INR,ADJUSTMENT_54_A,COMPANY_A-126225,COMPANY_A,3087.18,TXN Merchant_4160 LHR REF-G40EUDVF
Merchant_3630 GTT,Logistics,Uber,EUR,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,4079.22,TXN Merchant_3630 GTT REF-UZ4BY7BY
Merchant_3872 HYV,Utilities,Store,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,1464.33,TXN Merchant_3872 HYV REF-PHK8DTE4
Merchant_468 WJO,Retail,Uber,INR,REFUND_69_A,COMPANY_A-542417,COMPANY_A,1007.0,TXN Merchant_468 WJO REF-Z6R0QX7S
Merchant_3242 FDC,Consulting,Uber,USD,ONLINE_46_A,COMPANY_A-719176,COMPANY_A,355.1,TXN Merchant_3242 FDC REF-USO5A95F
Merchant_3298 NLS,Tech,Uber,EUR,BILL_98_A,COMPANY_A-770487,COMPANY_A,379.09,TXN Merchant_3298 NLS REF-ZHEIXOJS
Merchant_3825 ITJ,Food,Uber,EUR,POS_98_A,COMPANY_A-133326,COMPANY_A,3511.16,TXN Merchant_3825 ITJ REF-TLW38N5M
Merchant_468 WJO,Retail,Uber,INR,REFUND_69_A,COMPANY_A-542417,COMPANY_A,4918.2,TXN Merchant_468 WJO REF-OERYF09I
Merchant_3465 MUN,Retail,SaaS,EUR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,2794.39,TXN Merchant_3465 MUN REF-O7DGOO5Z
Merchant_3285 KYA,Food,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,531.7,TXN Merchant_3285 KYA REF-EY4X5BG7
Merchant_3285 KYA,Food,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,1748.02,TXN Merchant_3285 KYA REF-3PG21P0C
Merchant_1961 FUS,Tech,Store,EUR,INTEREST_4_A,COMPANY_A-872246,COMPANY_A,3388.93,TXN Merchant_1961 FUS REF-5Z865KY8
Merchant_3675 CWQ,Travel,SaaS,EUR,WITHDRAWAL_78_A,COMPANY_A-126225,COMPANY_A,3152.5,TXN Merchant_3675 CWQ REF-6NEQVGF0
Merchant_991 AWE,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,1036.86,TXN Merchant_991 AWE REF-RT23V6BG
Merchant_482 ZDT,Utilities,Electric,EUR,ADJUSTMENT_26_A,COMPANY_A-809570,COMPANY_A,3356.8,TXN Merchant_482 ZDT REF-HYBDE4CG
Merchant_3466 ROF,Logistics,Cafe,INR,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,4070.55,TXN Merchant_3466 ROF REF-PAM344A6
Merchant_3242 FDC,Consulting,Uber,USD,ONLINE_46_A,COMPANY_A-719176,COMPANY_A,715.38,TXN Merchant_3242 FDC REF-DLKFHJXX
Merchant_3466 ROF,Logistics,Cafe,INR,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,2779.01,TXN Merchant_3466 ROF REF-H5BG1C04
Merchant_895 WWJ,Food,Hotel,GBP,BILL_98_A,COMPANY_A-246316,COMPANY_A,4819.51,TXN Merchant_895 WWJ REF-IHOEUH21
Merchant_2001 HAJ,Utilities,SaaS,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,1110.44,TXN Merchant_2001 HAJ REF-18ASKRHI
Merchant_4785 YVG,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,579.89,TXN Merchant_4785 YVG REF-RTDT1PJZ
Merchant_2519 GRA,Consulting,Uber,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,3682.58,TXN Merchant_2519 GRA REF-N8V19V3V
Merchant_4647 TMG,Travel,Uber,INR,ADJUSTMENT_26_A,COMPANY_A-809570,COMPANY_A,3880.4,TXN Merchant_4647 TMG REF-8TLCPM55
Merchant_4239 LTG,Consulting,Airline,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,4069.51,TXN Merchant_4239 LTG REF-SKJL6ZAK
Merchant_2336 IEB,Logistics,SaaS,USD,BILL_98_A,COMPANY_A-770487,COMPANY_A,4927.59,TXN Merchant_2336 IEB REF-O3YSXZV4
Merchant_3981 SBK,Utilities,SaaS,GBP,POS_98_A,COMPANY_A-334053,COMPANY_A,1255.89,TXN Merchant_3981 SBK REF-PTROHK9E
Merchant_120 MBT,Travel,Uber,GBP,ONLINE_49_A,COMPANY_A-809570,COMPANY_A,386.83,TXN Merchant_120 MBT REF-SREQPVGH
Merchant_4119 TZC,Utilities,Airline,GBP,TRANSFER_6_A,COMPANY_A-329258,COMPANY_A,22.34,TXN Merchant_4119 TZC REF-RQQGNC2J
Merchant_2030 HPW,Utilities,Store,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4840.96,TXN Merchant_2030 HPW REF-THBAJ4US
Merchant_2573 PYI,Tech,Hotel,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,3813.65,TXN Merchant_2573 PYI REF-1MU0X5GZ
Merchant_617 UFU,Travel,Hotel,EUR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,1019.57,TXN Merchant_617 UFU REF-O4N5X9N9
Merchant_496 NPW,Consulting,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,3325.9,TXN Merchant_496 NPW REF-N1MQRF33
Merchant_991 AWE,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,2389.27,TXN Merchant_991 AWE REF-48O0PTZF
Merchant_3981 SBK,Utilities,SaaS,GBP,POS_98_A,COMPANY_A-334053,COMPANY_A,2393.72,TXN Merchant_3981 SBK REF-83T3DADT
Merchant_566 FKX,Utilities,Hotel,USD,REFUND_69_A,COMPANY_A-542417,COMPANY_A,3211.46,TXN Merchant_566 FKX REF-O2KL5C7Q
Merchant_3456 REL,Food,Electric,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,3084.22,TXN Merchant_3456 REL REF-F7W54QCF
Merchant_4363 JAJ,Consulting,SaaS,GBP,BILL_98_A,COMPANY_A-246316,COMPANY_A,1246.45,TXN Merchant_4363 JAJ REF-N8LPAX0U
Merchant_1755 CZV,Utilities,Electric,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,1035.17,TXN Merchant_1755 CZV REF-L6ENSS8D
Merchant_4537 HPT,Utilities,Cafe,USD,BILL_98_A,COMPANY_A-216739,COMPANY_A,2502.92,TXN Merchant_4537 HPT REF-LJZZX4UK
Merchant_443 OGU,Retail,Cafe,GBP,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,2736.32,TXN Merchant_443 OGU REF-6GZ2L07X
Merchant_1558 XBU,Food,Cafe,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,2537.99,TXN Merchant_1558 XBU REF-MIEP2JM9
Merchant_4677 EPQ,Tech,Store,GBP,REFUND_69_A,COMPANY_A-198246,COMPANY_A,404.32,TXN Merchant_4677 EPQ REF-XZ5BLRNN
Merchant_4677 EPQ,Tech,Store,GBP,REFUND_69_A,COMPANY_A-198246,COMPANY_A,3496.39,TXN Merchant_4677 EPQ REF-QU23FGLB
Merchant_1746 AXM,Consulting,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,3293.68,TXN Merchant_1746 AXM REF-6040HCIT
Merchant_581 PRD,Consulting,Electric,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,843.15,TXN Merchant_581 PRD REF-4S9VR1T9
Merchant_1323 LSI,Utilities,Electric,USD,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,1322.12,TXN Merchant_1323 LSI REF-ZMHI1U65
Merchant_1292 UIT,Logistics,Store,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,523.5,TXN Merchant_1292 UIT REF-KQ8I1V8G
Merchant_895 WWJ,Food,Hotel,GBP,BILL_98_A,COMPANY_A-246316,COMPANY_A,4601.93,TXN Merchant_895 WWJ REF-6Y1SPN88
Merchant_3754 BMJ,Retail,Hotel,USD,FEE_90_A,COMPANY_A-334053,COMPANY_A,1606.48,TXN Merchant_3754 BMJ REF-TK4O18I1
Merchant_4393 DNO,Consulting,Airline,EUR,INTEREST_47_A,COMPANY_A-126225,COMPANY_A,353.94,TXN Merchant_4393 DNO REF-GAUBJ07K
Merchant_1755 CZV,Utilities,Electric,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,3700.48,TXN Merchant_1755 CZV REF-8DYZRQJS
Merchant_3893 VXZ,Utilities,Store,GBP,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,41.83,TXN Merchant_3893 VXZ REF-E8CUVY0N
Merchant_4404 ICS,Food,Uber,EUR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,3638.8,TXN Merchant_4404 ICS REF-3J8H2ZP3
Merchant_172 SHG,Retail,Hotel,EUR,TRANSFER_20_A,COMPANY_A-877572,COMPANY_A,4487.46,TXN Merchant_172 SHG REF-IPDZ334T
Merchant_4 NRI,Logistics,Cafe,EUR,BILL_98_A,COMPANY_A-216739,COMPANY_A,2963.56,TXN Merchant_4 NRI REF-2N4AUXET
Merchant_3874 MBN,Utilities,Uber,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,1597.11,TXN Merchant_3874 MBN REF-927SL55G
Merchant_1148 LGG,Retail,Uber,GBP,FEE_90_A,COMPANY_A-334053,COMPANY_A,612.48,TXN Merchant_1148 LGG REF-CRGGU3TA
Merchant_3745 BJS,Tech,Electric,INR,BILL_58_A,COMPANY_A-126225,COMPANY_A,3487.42,TXN Merchant_3745 BJS REF-1UB38CIO
Merchant_581 PRD,Consulting,Electric,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4102.25,TXN Merchant_581 PRD REF-6YUKJ33S
Merchant_645 MGL,Logistics,Cafe,EUR,REFUND_69_A,COMPANY_A-246316,COMPANY_A,69.67,TXN Merchant_645 MGL REF-TZ4TDMNK
Merchant_581 PRD,Consulting,Electric,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4587.97,TXN Merchant_581 PRD REF-2Z7NT3UT
Merchant_645 MGL,Logistics,Cafe,EUR,REFUND_69_A,COMPANY_A-246316,COMPANY_A,223.05,TXN Merchant_645 MGL REF-G6KTE1O6
Merchant_991 AWE,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,4542.44,TXN Merchant_991 AWE REF-9G5MMNHV
Merchant_1751 TEK,Retail,Uber,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,314.29,TXN Merchant_1751 TEK REF-A47VIMSS
Merchant_2779 MZI,Logistics,SaaS,USD,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,3911.76,TXN Merchant_2779 MZI REF-CJHWID6B
Merchant_1840 GKO,Travel,Hotel,GBP,BILL_58_A,COMPANY_A-770487,COMPANY_A,156.22,TXN Merchant_1840 GKO REF-TATGCL85
Merchant_4820 BBH,Travel,Hotel,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,3287.75,TXN Merchant_4820 BBH REF-9TX2Z7US
Merchant_3469 IUG,Retail,Cafe,INR,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,4676.68,TXN Merchant_3469 IUG REF-Z68BQCLP
Merchant_3469 IUG,Retail,Cafe,INR,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,4738.32,TXN Merchant_3469 IUG REF-KK6ZVHBH
Merchant_159 HRQ,Retail,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,290.28,TXN Merchant_159 HRQ REF-L0HBMTC6
Merchant_1990 IIZ,Tech,Uber,USD,BILL_98_A,COMPANY_A-246316,COMPANY_A,307.18,TXN Merchant_1990 IIZ REF-5P53ID2P
Merchant_4630 PNY,Tech,Store,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,1984.02,TXN Merchant_4630 PNY REF-3A45YSYN
Merchant_3466 ROF,Logistics,Cafe,INR,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,3538.84,TXN Merchant_3466 ROF REF-KWMCNTDQ
Merchant_2281 DRS,Food,Electric,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,645.47,TXN Merchant_2281 DRS REF-QYYEZY1L
Merchant_4874 KTL,Tech,Store,INR,REFUND_69_A,COMPANY_A-542417,COMPANY_A,1112.27,TXN Merchant_4874 KTL REF-KX5Q8Z6V
Merchant_4002 LRN,Consulting,Uber,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4110.09,TXN Merchant_4002 LRN REF-OQC07OCS
Merchant_3754 BMJ,Retail,Hotel,USD,FEE_90_A,COMPANY_A-334053,COMPANY_A,16.39,TXN Merchant_3754 BMJ REF-DQYVHDJ3
Merchant_1751 TEK,Retail,Uber,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,3945.76,TXN Merchant_1751 TEK REF-KR8GS109
Merchant_2519 GRA,Consulting,Uber,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,380.26,TXN Merchant_2519 GRA REF-6DQJW3LM
Merchant_3285 KYA,Food,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,3525.48,TXN Merchant_3285 KYA REF-FNLF1BZE
Merchant_4441 OPO,Food,Hotel,USD,TRANSFER_6_A,COMPANY_A-329258,COMPANY_A,3612.97,TXN Merchant_4441 OPO REF-Q9A81KU5
Merchant_3825 ITJ,Food,Uber,EUR,POS_98_A,COMPANY_A-133326,COMPANY_A,29.04,TXN Merchant_3825 ITJ REF-3TMH37MZ
Merchant_3943 DLR,Logistics,Hotel,GBP,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,4220.41,TXN Merchant_3943 DLR REF-BEHN3J6V
