merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description
Merchant_3489 CFE,Food,Airline,USD,BILL_37_E,COMPANY_E-138473,COMPANY_E,2578.7,TXN Merchant_3489 CFE REF-97UHCPZJ
Merchant_1346 MQE,Tech,Hotel,EUR,ADJUSTMENT_30_E,COMPANY_E-493268,COMPANY_E,2631.79,TXN Merchant_1346 MQE REF-15E8N7ME
Merchant_4658 IEY,Food,Cafe,INR,ONLINE_91_E,COMPANY_E-209323,COMPANY_E,2970.54,TXN Merchant_4658 IEY REF-804G0UGU
Merchant_3922 NBB,Logistics,Electric,EUR,POS_85_E,COMPANY_E-701006,COMPANY_E,1599.35,TXN Merchant_3922 NBB REF-J0JV3YHA
Merchant_3922 NBB,Logistics,Electric,EUR,POS_85_E,COMPANY_E-701006,COMPANY_E,461.86,TXN Merchant_3922 NBB REF-1GPWZPJZ
Merchant_4594 OPP,Utilities,Electric,USD,WITHDRAWAL_89_E,COMPANY_E-261986,COMPANY_E,2020.6,TXN Merchant_4594 OPP REF-FM2TGICN
Merchant_2350 NTU,Consulting,Hotel,GBP,ADJUSTMENT_28_E,COMPANY_E-138473,COMPANY_E,966.01,TXN Merchant_2350 NTU REF-MYFC80LL
Merchant_3813 BAH,Travel,Electric,USD,TRANSFER_86_E,COMPANY_E-493268,COMPANY_E,1748.62,TXN Merchant_3813 BAH REF-4GL2XRIZ
Merchant_3047 TDO,Logistics,Store,EUR,INTEREST_25_E,COMPANY_E-320363,COMPANY_E,3929.98,TXN Merchant_3047 TDO REF-SESATKF4
Merchant_4180 WGS,Tech,Hotel,GBP,INTEREST_25_E,COMPANY_E-320363,COMPANY_E,1076.03,TXN Merchant_4180 WGS REF-BD7COKDW
Merchant_3707 MGD,Utilities,Electric,USD,BILL_29_E,COMPANY_E-320363,COMPANY_E,987.4,TXN Merchant_3707 MGD REF-5QN3AGPK
Merchant_1800 QFC,Tech,Uber,GBP,BILL_29_E,COMPANY_E-139466,COMPANY_E,364.0,TXN Merchant_1800 QFC REF-JZW4ZIIX
Merchant_3310 QCY,Food,Hotel,GBP,ONLINE_91_E,COMPANY_E-341226,COMPANY_E,4731.97,TXN Merchant_3310 QCY REF-E7HVURT9
Merchant_997 IAF,Consulting,Hotel,USD,TRANSFER_86_E,COMPANY_E-325340,COMPANY_E,1199.62,TXN Merchant_997 IAF REF-MI4O7F73
Merchant_2667 AMO,Retail,Electric,INR,DEPOSIT_19_E,COMPANY_E-341226,COMPANY_E,2039.6,TXN Merchant_2667 AMO REF-Q3H0A231
Merchant_223 OTP,Logistics,Store,INR,BILL_92_E,COMPANY_E-253677,COMPANY_E,4806.6,TXN Merchant_223 OTP REF-OLK0BHWW
Merchant_2672 RJZ,Consulting,Cafe,EUR,FEE_11_E,COMPANY_E-153856,COMPANY_E,2526.79,TXN Merchant_2672 RJZ REF-EULHEJR1
Merchant_1613 JBU,Logistics,Airline,INR,TRANSFER_86_E,COMPANY_E-684943,COMPANY_E,3238.48,TXN Merchant_1613 JBU REF-TF792F8V
Merchant_3543 RDS,Utilities,Hotel,INR,BILL_92_E,COMPANY_E-758793,COMPANY_E,2997.63,TXN Merchant_3543 RDS REF-7HEHKANK
Merchant_579 PXX,Utilities,Uber,GBP,ADJUSTMENT_30_E,COMPANY_E-320363,COMPANY_E,4060.28,TXN Merchant_579 PXX REF-DWB9C44R
Merchant_4520 HLH,Retail,Uber,INR,DEPOSIT_19_E,COMPANY_E-341226,COMPANY_E,4315.03,TXN Merchant_4520 HLH REF-DR3VFWYK
Merchant_3542 MQG,Travel,Store,EUR,FEE_11_E,COMPANY_E-138473,COMPANY_E,3401.27,TXN Merchant_3542 MQG REF-URMAPA0T
Merchant_1108 FND,Consulting,Uber,USD,POS_85_E,COMPANY_E-139466,COMPANY_E,3844.12,TXN Merchant_1108 FND REF-9Y281MGW
Merchant_4922 XSP,Logistics,Uber,GBP,TRANSFER_86_E,COMPANY_E-684943,COMPANY_E,4915.55,TXN Merchant_4922 XSP REF-5VT2GR3G
Merchant_2213 ULX,Travel,SaaS,USD,TRANSFER_86_E,COMPANY_E-325340,COMPANY_E,1756.27,TXN Merchant_2213 ULX REF-NYDS803T
Merchant_2872 LOO,Tech,Store,INR,DEPOSIT_19_E,COMPANY_E-341226,COMPANY_E,3412.28,TXN Merchant_2872 LOO REF-QVKUFNB8
Merchant_2033 YTD,Food,Cafe,USD,ADJUSTMENT_30_E,COMPANY_E-890787,COMPANY_E,2456.89,TXN Merchant_2033 YTD REF-V2MG31VQ
Merchant_927 MVS,Consulting,Hotel,INR,ONLINE_91_E,COMPANY_E-701006,COMPANY_E,4228.81,TXN Merchant_927 MVS REF-HBO5M0EK
Merchant_4688 BAY,Consulting,Store,USD,ADJUSTMENT_28_E,COMPANY_E-138473,COMPANY_E,2064.46,TXN Merchant_4688 BAY REF-TF79QXRL
Merchant_3185 GFI,Logistics,Hotel,GBP,ONLINE_91_E,COMPANY_E-341226,COMPANY_E,3120.54,TXN Merchant_3185 GFI REF-XGT3VF1H
Merchant_4569 UYS,Travel,Store,INR,ONLINE_91_E,COMPANY_E-341226,COMPANY_E,40.71,TXN Merchant_4569 UYS REF-RX6O057Y
Merchant_3055 PXK,Consulting,SaaS,INR,ONLINE_91_E,COMPANY_E-701006,COMPANY_E,4078.33,TXN Merchant_3055 PXK REF-X0I5NPZ7
Merchant_2213 ULX,Travel,SaaS,USD,TRANSFER_86_E,COMPANY_E-325340,COMPANY_E,2005.94,TXN Merchant_2213 ULX REF-WVQG64EN
Merchant_389 JKB,Utilities,Store,USD,WITHDRAWAL_12_E,COMPANY_E-261508,COMPANY_E,1664.76,TXN Merchant_389 JKB REF-KCGMU2PV
Merchant_1261 QVR,Retail,Cafe,USD,TRANSFER_86_E,COMPANY_E-493268,COMPANY_E,3811.32,TXN Merchant_1261 QVR REF-IYD9KA5J
Merchant_1969 RCM,Consulting,Store,USD,BILL_92_E,COMPANY_E-253677,COMPANY_E,3200.96,TXN Merchant_1969 RCM REF-BXWSXVYM
Merchant_4664 UWD,Consulting,Uber,GBP,TRANSFER_86_E,COMPANY_E-684943,COMPANY_E,2332.12,TXN Merchant_4664 UWD REF-1K5UVDJK
Merchant_283 OCU,Travel,Cafe,USD,ONLINE_61_E,COMPANY_E-138473,COMPANY_E,740.32,TXN Merchant_283 OCU REF-MTI5EUVT
Merchant_3029 SYK,Tech,Hotel,INR,WITHDRAWAL_89_E,COMPANY_E-550019,COMPANY_E,2409.11,TXN Merchant_3029 SYK REF-EN8UP91B
Merchant_4844 PNX,Food,Hotel,USD,WITHDRAWAL_12_E,COMPANY_E-261508,COMPANY_E,910.47,TXN Merchant_4844 PNX REF-D7827T8Z
Merchant_4664 UWD,Consulting,Uber,GBP,TRANSFER_86_E,COMPANY_E-684943,COMPANY_E,235.84,TXN Merchant_4664 UWD REF-NNGC12N1
Merchant_389 JKB,Utilities,Store,USD,WITHDRAWAL_12_E,COMPANY_E-261508,COMPANY_E,4612.45,TXN Merchant_389 JKB REF-91R6IMH6
Merchant_3543 RDS,Utilities,Hotel,INR,BILL_92_E,COMPANY_E-758793,COMPANY_E,4499.05,TXN Merchant_3543 RDS REF-V11HAZZY
Merchant_3368 PRB,Utilities,Airline,GBP,ADJUSTMENT_30_E,COMPANY_E-493268,COMPANY_E,1142.64,TXN Merchant_3368 PRB REF-DJ7M8SBB
Merchant_283 OCU,Travel,Cafe,USD,ONLINE_61_E,COMPANY_E-138473,COMPANY_E,4555.04,TXN Merchant_283 OCU REF-WDJCNV6H
Merchant_2658 MES,Retail,Hotel,GBP,ONLINE_91_E,COMPANY_E-701006,COMPANY_E,919.04,TXN Merchant_2658 MES REF-987Y78M3
Merchant_4180 WGS,Tech,Hotel,GBP,INTEREST_25_E,COMPANY_E-320363,COMPANY_E,1959.07,TXN Merchant_4180 WGS REF-JIG48C1O
Merchant_2969 GUU,Tech,Electric,EUR,FEE_90_E,COMPANY_E-139466,COMPANY_E,2614.71,TXN Merchant_2969 GUU REF-D7FCUZQL
Merchant_2550 ILY,Utilities,Electric,GBP,WITHDRAWAL_89_E,COMPANY_E-153856,COMPANY_E,864.42,TXN Merchant_2550 ILY REF-XLFW636O
Merchant_4840 TVW,Logistics,Store,EUR,BILL_92_E,COMPANY_E-253677,COMPANY_E,4673.44,TXN Merchant_4840 TVW REF-GJ7GK0WI
Merchant_1132 WUK,Utilities,Store,INR,ONLINE_91_E,COMPANY_E-341226,COMPANY_E,329.1,TXN Merchant_1132 WUK REF-BGEPTWIO
Merchant_3922 NBB,Logistics,Electric,EUR,POS_85_E,COMPANY_E-701006,COMPANY_E,1289.57,TXN Merchant_3922 NBB REF-PBEAKQC0
Merchant_2905 PCU,Food,Cafe,EUR,FEE_46_E,COMPANY_E-701006,COMPANY_E,2088.43,TXN Merchant_2905 PCU REF-NJXWFIUS
Merchant_3298 ETK,Utilities,Uber,EUR,ADJUSTMENT_30_E,COMPANY_E-890787,COMPANY_E,845.58,TXN Merchant_3298 ETK REF-BWSRLSPL
Merchant_2572 RYK,Logistics,Cafe,USD,ONLINE_61_E,COMPANY_E-138473,COMPANY_E,1059.08,TXN Merchant_2572 RYK REF-34NU4SC8
Merchant_876 BRE,Utilities,Electric,EUR,ONLINE_61_E,COMPANY_E-138473,COMPANY_E,4353.36,TXN Merchant_876 BRE REF-NC3SM57A
Merchant_3754 TGY,Travel,Airline,GBP,WITHDRAWAL_12_E,COMPANY_E-261508,COMPANY_E,348.31,TXN Merchant_3754 TGY REF-9CXAMTIF
Merchant_2508 VNV,Food,Cafe,EUR,FEE_46_E,COMPANY_E-701006,COMPANY_E,3430.19,TXN Merchant_2508 VNV REF-ATE6Q7SA
Merchant_2359 RCO,Utilities,Uber,INR,ADJUSTMENT_30_E,COMPANY_E-890787,COMPANY_E,1664.68,TXN Merchant_2359 RCO REF-09296VKV
Merchant_2672 RJZ,Consulting,Cafe,EUR,FEE_11_E,COMPANY_E-153856,COMPANY_E,3759.89,TXN Merchant_2672 RJZ REF-3S0Y9M0O
Merchant_4915 JAK,Logistics,Cafe,EUR,BILL_29_E,COMPANY_E-320363,COMPANY_E,1069.44,TXN Merchant_4915 JAK REF-ZNLEA093
Merchant_4915 JAK,Logistics,Cafe,EUR,BILL_29_E,COMPANY_E-320363,COMPANY_E,2288.9,TXN Merchant_4915 JAK REF-D7LOCGR0
Merchant_2657 BRW,Retail,Electric,INR,FEE_11_E,COMPANY_E-153856,COMPANY_E,4435.1,TXN Merchant_2657 BRW REF-0J39XN70
Merchant_444 HZA,Travel,SaaS,USD,FEE_90_E,COMPANY_E-139466,COMPANY_E,3946.1,TXN Merchant_444 HZA REF-Q6RVC5BY
Merchant_4274 PDL,Logistics,Cafe,EUR,POS_85_E,COMPANY_E-139466,COMPANY_E,1173.18,TXN Merchant_4274 PDL REF-9JYMDUKI
Merchant_2681 DWP,Utilities,Uber,EUR,POS_85_E,COMPANY_E-139466,COMPANY_E,952.39,TXN Merchant_2681 DWP REF-K4UJGDLM
Merchant_3707 MGD,Utilities,Electric,USD,BILL_29_E,COMPANY_E-320363,COMPANY_E,4525.93,TXN Merchant_3707 MGD REF-QWRPLV4Y
Merchant_4495 EQM,Logistics,Uber,GBP,INTEREST_25_E,COMPANY_E-320363,COMPANY_E,4745.1,TXN Merchant_4495 EQM REF-RCRGTHBY
Merchant_3147 SQK,Travel,Airline,USD,BILL_92_E,COMPANY_E-253677,COMPANY_E,1091.29,TXN Merchant_3147 SQK REF-3MJ9GUSM
Merchant_2308 QGJ,Logistics,Hotel,GBP,WITHDRAWAL_89_E,COMPANY_E-550019,COMPANY_E,4798.24,TXN Merchant_2308 QGJ REF-BLQLGP4X
Merchant_1601 NGS,Tech,Electric,GBP,POS_85_E,COMPANY_E-139466,COMPANY_E,137.75,TXN Merchant_1601 NGS REF-RBZ7EEFX
Merchant_997 IAF,Consulting,Hotel,USD,TRANSFER_86_E,COMPANY_E-325340,COMPANY_E,1366.7,TXN Merchant_997 IAF REF-LE3TDVJM
Merchant_517 CLJ,Logistics,Uber,EUR,TRANSFER_86_E,COMPANY_E-351203,COMPANY_E,846.41,TXN Merchant_517 CLJ REF-YH0NLS35
Merchant_608 MPF,Food,SaaS,EUR,INTEREST_25_E,COMPANY_E-320363,COMPANY_E,768.5,TXN Merchant_608 MPF REF-ZBF6J9KO
Merchant_1277 YXE,Retail,Cafe,EUR,POS_85_E,COMPANY_E-701006,COMPANY_E,538.21,TXN Merchant_1277 YXE REF-COCMG9A5
Merchant_2060 QKZ,Food,Store,USD,BILL_37_E,COMPANY_E-209323,COMPANY_E,2467.08,TXN Merchant_2060 QKZ REF-26E79Y6B
Merchant_3195 LYO,Logistics,Hotel,INR,BILL_92_E,COMPANY_E-253677,COMPANY_E,2124.75,TXN Merchant_3195 LYO REF-93RW3KFM
Merchant_2321 UCH,Consulting,Store,INR,TRANSFER_86_E,COMPANY_E-351203,COMPANY_E,3215.4,TXN Merchant_2321 UCH REF-U9IQ0G8K
Merchant_2672 RJZ,Consulting,Cafe,EUR,FEE_11_E,COMPANY_E-153856,COMPANY_E,4005.23,TXN Merchant_2672 RJZ REF-ICDFVXU9
Merchant_2213 ULX,Travel,SaaS,USD,TRANSFER_86_E,COMPANY_E-325340,COMPANY_E,3968.38,TXN Merchant_2213 ULX REF-WIM781PT
Merchant_3490 OTP,Consulting,Store,EUR,ONLINE_91_E,COMPANY_E-138473,COMPANY_E,2828.87,TXN Merchant_3490 OTP REF-JTIMBIU5
Merchant_1028 XZU,Consulting,Electric,GBP,POS_85_E,COMPANY_E-139466,COMPANY_E,3188.27,TXN Merchant_1028 XZU REF-OTE7LL0I
Merchant_444 HZA,Travel,SaaS,USD,FEE_90_E,COMPANY_E-139466,COMPANY_E,11.53,TXN Merchant_444 HZA REF-H1KX75QU
Merchant_2308 QGJ,Logistics,Hotel,GBP,WITHDRAWAL_89_E,COMPANY_E-550019,COMPANY_E,989.08,TXN Merchant_2308 QGJ REF-6WRYZSRF
Merchant_2582 LFB,Retail,Hotel,USD,ONLINE_91_E,COMPANY_E-138473,COMPANY_E,2659.57,TXN Merchant_2582 LFB REF-OVNX80JC
Merchant_3524 YRQ,Food,Uber,GBP,TRANSFER_86_E,COMPANY_E-684943,COMPANY_E,289.63,TXN Merchant_3524 YRQ REF-B51VR66D
Merchant_3106 MFY,Travel,Electric,USD,WITHDRAWAL_89_E,COMPANY_E-550019,COMPANY_E,446.47,TXN Merchant_3106 MFY REF-4IGEWS6X
Merchant_4073 CDZ,Travel,Hotel,INR,FEE_90_E,COMPANY_E-139466,COMPANY_E,1340.46,TXN Merchant_4073 CDZ REF-D2K4IJVA
Merchant_877 HIT,Tech,SaaS,INR,ADJUSTMENT_86_E,COMPANY_E-261508,COMPANY_E,3257.44,TXN Merchant_877 HIT REF-O1PZCXI0
Merchant_3298 ETK,Utilities,Uber,EUR,ADJUSTMENT_30_E,COMPANY_E-890787,COMPANY_E,3851.55,TXN Merchant_3298 ETK REF-KB90W8S1
Merchant_4071 JWY,Consulting,Electric,GBP,ADJUSTMENT_86_E,COMPANY_E-261508,COMPANY_E,644.98,TXN Merchant_4071 JWY REF-C9XN9917
Merchant_2033 YTD,Food,Cafe,USD,ADJUSTMENT_30_E,COMPANY_E-890787,COMPANY_E,3987.29,TXN Merchant_2033 YTD REF-UQI5AH6X
Merchant_4856 CNB,Retail,Cafe,INR,ADJUSTMENT_30_E,COMPANY_E-320363,COMPANY_E,2196.01,TXN Merchant_4856 CNB REF-P4N1IZRT
Merchant_997 IAF,Consulting,Hotel,USD,TRANSFER_86_E,COMPANY_E-325340,COMPANY_E,4263.1,TXN Merchant_997 IAF REF-4B0LHGIA
Merchant_4840 TVW,Logistics,Store,EUR,BILL_92_E,COMPANY_E-253677,COMPANY_E,3461.81,TXN Merchant_4840 TVW REF-AA34R9R9
Merchant_517 CLJ,Logistics,Uber,EUR,TRANSFER_86_E,COMPANY_E-351203,COMPANY_E,4343.99,TXN Merchant_517 CLJ REF-NKUY1EAD
Merchant_4073 CDZ,Travel,Hotel,INR,FEE_90_E,COMPANY_E-139466,COMPANY_E,1873.23,TXN Merchant_4073 CDZ REF-1UNV0813
Merchant_2033 YTD,Food,Cafe,USD,ADJUSTMENT_30_E,COMPANY_E-890787,COMPANY_E,4399.39,TXN Merchant_2033 YTD REF-9AKON2AK
Merchant_997 IAF,Consulting,Hotel,USD,TRANSFER_86_E,COMPANY_E-325340,COMPANY_E,1138.11,TXN Merchant_997 IAF REF-LMKGG40Q
Merchant_3195 LYO,Logistics,Hotel,INR,BILL_92_E,COMPANY_E-253677,COMPANY_E,199.11,TXN Merchant_3195 LYO REF-O884IL3K
Merchant_1303 GMA,Retail,Cafe,EUR,BILL_29_E,COMPANY_E-139466,COMPANY_E,4265.39,TXN Merchant_1303 GMA REF-I6HTTCUW
Merchant_3254 AUD,Tech,Hotel,EUR,BILL_92_E,COMPANY_E-758793,COMPANY_E,2490.48,TXN Merchant_3254 AUD REF-MASCCJ2Q
Merchant_2449 WBU,Logistics,Cafe,GBP,ADJUSTMENT_30_E,COMPANY_E-320363,COMPANY_E,3050.5,TXN Merchant_2449 WBU REF-JAT7HBOU
Merchant_3503 MIY,Utilities,Uber,GBP,POS_65_E,COMPANY_E-325340,COMPANY_E,1892.16,TXN Merchant_3503 MIY REF-7BAGUMSR
Merchant_754 VPX,Consulting,Airline,INR,FEE_11_E,COMPANY_E-138473,COMPANY_E,2210.43,TXN Merchant_754 VPX REF-LQBARG6G
Merchant_1346 MQE,Tech,Hotel,EUR,ADJUSTMENT_30_E,COMPANY_E-493268,COMPANY_E,3995.78,TXN Merchant_1346 MQE REF-KDPLPY04
Merchant_3292 NGH,Logistics,Store,EUR,FEE_46_E,COMPANY_E-701006,COMPANY_E,4035.08,TXN Merchant_3292 NGH REF-224CK9NW
Merchant_2656 MTM,Utilities,Electric,GBP,INTEREST_25_E,COMPANY_E-320363,COMPANY_E,1803.82,TXN Merchant_2656 MTM REF-40DEHQ4I
Merchant_4495 EQM,Logistics,Uber,GBP,INTEREST_25_E,COMPANY_E-320363,COMPANY_E,1300.16,TXN Merchant_4495 EQM REF-SXDGOJE7
Merchant_893 KOM,Retail,Cafe,GBP,ADJUSTMENT_30_E,COMPANY_E-493268,COMPANY_E,544.72,TXN Merchant_893 KOM REF-6LFNH6V9
Merchant_3292 NGH,Logistics,Store,EUR,FEE_46_E,COMPANY_E-701006,COMPANY_E,1296.15,TXN Merchant_3292 NGH REF-61GA6ABU
Merchant_1457 TQG,Tech,Store,GBP,DEPOSIT_19_E,COMPANY_E-341226,COMPANY_E,4891.67,TXN Merchant_1457 TQG REF-OLTPQRGT
Merchant_2970 QSU,Logistics,Cafe,EUR,ONLINE_91_E,COMPANY_E-138473,COMPANY_E,1547.3,TXN Merchant_2970 QSU REF-3TPHOXI7
Merchant_4598 GYZ,Travel,SaaS,EUR,POS_85_E,COMPANY_E-701006,COMPANY_E,4841.51,TXN Merchant_4598 GYZ REF-D4SSZG3L
Merchant_2508 VNV,Food,Cafe,EUR,FEE_46_E,COMPANY_E-701006,COMPANY_E,1299.06,TXN Merchant_2508 VNV REF-9N9KKE8H
Merchant_3490 OTP,Consulting,Store,EUR,ONLINE_91_E,COMPANY_E-138473,COMPANY_E,1924.66,TXN Merchant_3490 OTP REF-3WJB3YVY
Merchant_1346 MQE,Tech,Hotel,EUR,ADJUSTMENT_30_E,COMPANY_E-493268,COMPANY_E,4815.77,TXN Merchant_1346 MQE REF-QLMK87RP
Merchant_651 HIS,Consulting,Airline,INR,ONLINE_91_E,COMPANY_E-341226,COMPANY_E,679.68,TXN Merchant_651 HIS REF-YDVC1CXM
Merchant_1108 FND,Consulting,Uber,USD,POS_85_E,COMPANY_E-139466,COMPANY_E,1312.6,TXN Merchant_1108 FND REF-H94Z1NFE
Merchant_1132 WUK,Utilities,Store,INR,ONLINE_91_E,COMPANY_E-341226,COMPANY_E,1178.28,TXN Merchant_1132 WUK REF-T1YERFM4
Merchant_3386 DFC,Utilities,Store,INR,FEE_11_E,COMPANY_E-153856,COMPANY_E,674.24,TXN Merchant_3386 DFC REF-QSNCJD48
Merchant_3055 PXK,Consulting,SaaS,INR,ONLINE_91_E,COMPANY_E-701006,COMPANY_E,1382.88,TXN Merchant_3055 PXK REF-DAVKNH94
Merchant_1834 WSJ,Travel,Hotel,USD,WITHDRAWAL_89_E,COMPANY_E-550019,COMPANY_E,2423.77,TXN Merchant_1834 WSJ REF-I48O2XS8
Merchant_4363 XGE,Tech,Uber,EUR,BILL_29_E,COMPANY_E-139466,COMPANY_E,3395.2,TXN Merchant_4363 XGE REF-9VMMXQV6
