merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description
Merchant_3198 MMD,Retail,SaaS,INR,FEE_E,COMPANY_E-406720,COMPANY_E,777.33,TXN Merchant_3198 MMD REF-15SA61YE
Merchant_237 QGJ,Logistics,Hotel,GBP,BILL_E,COMPANY_E-753859,COMPANY_E,4837.88,TXN Merchant_237 QGJ REF-T8IEJKUK
Merchant_854 PXK,Consulting,SaaS,INR,POS_E,COMPANY_E-176423,COMPANY_E,3053.19,TXN Merchant_854 PXK REF-R5WUTTI4
Merchant_1952 HLH,Retail,Uber,INR,FEE_E,COMPANY_E-215158,COMPANY_E,3191.53,TXN Merchant_1952 HLH REF-727SZSWS
Merchant_4599 LMU,Consulting,SaaS,EUR,TRANSFER_E,COMPANY_E-536687,COMPANY_E,3193.63,TXN Merchant_4599 LMU REF-O6UL38UY
Merchant_1282 OBB,Travel,Cafe,GBP,TRANSFER_E,COMPANY_E-154665,COMPANY_E,1062.88,TXN Merchant_1282 OBB REF-Y63DJVL3
Merchant_328 SWO,Food,Store,INR,FEE_E,COMPANY_E-909193,COMPANY_E,2665.26,TXN Merchant_328 SWO REF-4WV8QCS0
Merchant_3043 IEY,Food,Cafe,INR,ONLINE_E,COMPANY_E-681769,COMPANY_E,1285.84,TXN Merchant_3043 IEY REF-2MB2AI0W
Merchant_2627 JBU,Logistics,Airline,INR,ONLINE_E,COMPANY_E-188862,COMPANY_E,1801.8,TXN Merchant_2627 JBU REF-9Q1RSYDM
Merchant_1401 XGE,Tech,Uber,EUR,BILL_E,COMPANY_E-662504,COMPANY_E,1882.92,TXN Merchant_1401 XGE REF-ABEE05P3
Merchant_3645 PXX,Utilities,Uber,GBP,POS_E,COMPANY_E-916920,COMPANY_E,1255.81,TXN Merchant_3645 PXX REF-9MN5KAJD
Merchant_1354 DGH,Consulting,Airline,INR,TRANSFER_E,COMPANY_E-154665,COMPANY_E,3781.18,TXN Merchant_1354 DGH REF-72ARZ03Y
Merchant_2776 TGY,Travel,Airline,GBP,FEE_E,COMPANY_E-406720,COMPANY_E,656.16,TXN Merchant_2776 TGY REF-X85UZL80
Merchant_3214 OUB,Tech,SaaS,GBP,ONLINE_E,COMPANY_E-122700,COMPANY_E,222.64,TXN Merchant_3214 OUB REF-MDA7LBJ0
Merchant_2741 MIY,Utilities,Uber,GBP,TRANSFER_E,COMPANY_E-647438,COMPANY_E,3733.02,TXN Merchant_2741 MIY REF-OQW9231G
Merchant_3072 TVW,Logistics,Store,EUR,FEE_E,COMPANY_E-292607,COMPANY_E,1213.28,TXN Merchant_3072 TVW REF-0XZTLEFM
Merchant_1600 EXH,Tech,Hotel,EUR,POS_E,COMPANY_E-458550,COMPANY_E,2940.72,TXN Merchant_1600 EXH REF-LI6IR6MY
Merchant_3348 TDO,Logistics,Store,EUR,ONLINE_E,COMPANY_E-574781,COMPANY_E,3810.2,TXN Merchant_3348 TDO REF-2F527C4G
Merchant_4718 GYZ,Travel,SaaS,EUR,TRANSFER_E,COMPANY_E-536687,COMPANY_E,2654.46,TXN Merchant_4718 GYZ REF-2LYRS99Y
Merchant_3033 MFY,Travel,Electric,USD,BILL_E,COMPANY_E-753859,COMPANY_E,3984.26,TXN Merchant_3033 MFY REF-ATKF4A21
Merchant_416 HYO,Retail,Hotel,USD,TRANSFER_E,COMPANY_E-154665,COMPANY_E,645.45,TXN Merchant_416 HYO REF-Q5DL375Q
Merchant_1952 HLH,Retail,Uber,INR,FEE_E,COMPANY_E-215158,COMPANY_E,4214.14,TXN Merchant_1952 HLH REF-DAMPCIPB
Merchant_4695 IAF,Consulting,Hotel,USD,FEE_E,COMPANY_E-187634,COMPANY_E,4490.72,TXN Merchant_4695 IAF REF-4ZIIX32W
Merchant_340 QCY,Food,Hotel,GBP,TRANSFER_E,COMPANY_E-538106,COMPANY_E,2478.44,TXN Merchant_340 QCY REF-VURT9IOO
Merchant_4204 OBB,Food,SaaS,EUR,TRANSFER_E,COMPANY_E-821462,COMPANY_E,670.06,TXN Merchant_4204 OBB REF-O7F73NNZ
Merchant_4578 OPN,Travel,Airline,EUR,ONLINE_E,COMPANY_E-122700,COMPANY_E,2383.87,TXN Merchant_4578 OPN REF-0A231MAW
Merchant_2878 RJZ,Consulting,Cafe,EUR,BILL_E,COMPANY_E-636993,COMPANY_E,2867.41,TXN Merchant_2878 RJZ REF-0BHWWYIE
Merchant_498 JNR,Retail,Hotel,EUR,POS_E,COMPANY_E-128723,COMPANY_E,3031.49,TXN Merchant_498 JNR REF-HEJR1633
Merchant_4569 HGQ,Retail,Uber,GBP,BILL_E,COMPANY_E-423226,COMPANY_E,1057.28,TXN Merchant_4569 HGQ REF-92F8V87R
Merchant_3650 WWU,Retail,Electric,GBP,FEE_E,COMPANY_E-292607,COMPANY_E,2016.64,TXN Merchant_3650 WWU REF-HKANKXTD
Merchant_1354 DGH,Consulting,Airline,INR,TRANSFER_E,COMPANY_E-154665,COMPANY_E,1547.82,TXN Merchant_1354 DGH REF-9C44RHQM
Merchant_3113 IRT,Retail,Uber,EUR,FEE_E,COMPANY_E-215158,COMPANY_E,4001.42,TXN Merchant_3113 IRT REF-OARSUNLX
Merchant_4517 OPP,Utilities,Electric,USD,BILL_E,COMPANY_E-126218,COMPANY_E,3197.71,TXN Merchant_4517 OPP REF-APA0T4QW
Merchant_1279 BCC,Travel,Electric,GBP,ONLINE_E,COMPANY_E-122700,COMPANY_E,402.03,TXN Merchant_1279 BCC REF-81MGW5E3
Merchant_436 ULX,Travel,SaaS,USD,FEE_E,COMPANY_E-187634,COMPANY_E,4131.14,TXN Merchant_436 ULX REF-2GR3GZSC
Merchant_4095 AHL,Travel,SaaS,GBP,BILL_E,COMPANY_E-455783,COMPANY_E,548.98,TXN Merchant_4095 AHL REF-89LMYYDM
Merchant_285 FND,Consulting,Uber,USD,POS_E,COMPANY_E-382505,COMPANY_E,3751.01,TXN Merchant_285 FND REF-VKUFNB8N
Merchant_2684 ADV,Logistics,Cafe,USD,ONLINE_E,COMPANY_E-188862,COMPANY_E,416.47,TXN Merchant_2684 ADV REF-MG31VQMV
Merchant_1764 NGS,Tech,Electric,GBP,POS_E,COMPANY_E-382505,COMPANY_E,4401.35,TXN Merchant_1764 NGS REF-UITEZ1ET
Merchant_3118 XVI,Utilities,Airline,USD,ONLINE_E,COMPANY_E-760261,COMPANY_E,1426.43,TXN Merchant_3118 XVI REF-29MGTFNH
Merchant_4172 OTP,Consulting,Store,EUR,ONLINE_E,COMPANY_E-171917,COMPANY_E,3234.33,TXN Merchant_4172 OTP REF-YVBDES0R
Merchant_74 PLP,Utilities,Hotel,INR,TRANSFER_E,COMPANY_E-867736,COMPANY_E,878.91,TXN Merchant_74 PLP REF-O057YK31
Merchant_328 SWO,Food,Store,INR,FEE_E,COMPANY_E-909193,COMPANY_E,2536.08,TXN Merchant_328 SWO REF-5NPZ77CV
Merchant_328 SWO,Food,Store,INR,FEE_E,COMPANY_E-909193,COMPANY_E,3676.27,TXN Merchant_328 SWO REF-G64ENDUQ
Merchant_2096 NGH,Logistics,Store,EUR,FEE_E,COMPANY_E-909193,COMPANY_E,2316.11,TXN Merchant_2096 NGH REF-MU2PVSRI
Merchant_3515 CFE,Food,Airline,USD,ONLINE_E,COMPANY_E-527442,COMPANY_E,1863.3,TXN Merchant_3515 CFE REF-9KA5JR5R
Merchant_2810 BYH,Consulting,Electric,EUR,BILL_E,COMPANY_E-716572,COMPANY_E,4453.18,TXN Merchant_2810 BYH REF-SXVYMEIN
Merchant_521 ILB,Logistics,Airline,GBP,TRANSFER_E,COMPANY_E-436219,COMPANY_E,834.84,TXN Merchant_521 ILB REF-G6CGG5MT
Merchant_2878 RJZ,Consulting,Cafe,EUR,BILL_E,COMPANY_E-636993,COMPANY_E,2224.69,TXN Merchant_2878 RJZ REF-CKW6OHEN
Merchant_1999 ZXO,Utilities,Uber,USD,FEE_E,COMPANY_E-215158,COMPANY_E,2903.57,TXN Merchant_1999 ZXO REF-TIMD76D7
Merchant_1977 UCD,Retail,Airline,INR,BILL_E,COMPANY_E-716572,COMPANY_E,3338.48,TXN Merchant_1977 UCD REF-WA0PX1NN
Merchant_4517 OPP,Utilities,Electric,USD,BILL_E,COMPANY_E-126218,COMPANY_E,404.94,TXN Merchant_4517 OPP REF-XE8JRX91
Merchant_1262 KVC,Consulting,Airline,USD,TRANSFER_E,COMPANY_E-647438,COMPANY_E,4538.73,TXN Merchant_1262 KVC REF-YI07JWV1
Merchant_2810 BYH,Consulting,Electric,EUR,BILL_E,COMPANY_E-716572,COMPANY_E,1461.48,TXN Merchant_2810 BYH REF-LQ3F38DJ
Merchant_1930 RMM,Tech,Uber,USD,BILL_E,COMPANY_E-126218,COMPANY_E,3807.96,TXN Merchant_1930 RMM REF-6UOHQWWD
Merchant_4682 WJT,Consulting,Cafe,USD,TRANSFER_E,COMPANY_E-867736,COMPANY_E,814.44,TXN Merchant_4682 WJT REF-NG98S698
Merchant_3008 HIT,Tech,SaaS,INR,FEE_E,COMPANY_E-759026,COMPANY_E,1407.34,TXN Merchant_3008 HIT REF-B0MDKEJI
Merchant_4517 OPP,Utilities,Electric,USD,BILL_E,COMPANY_E-126218,COMPANY_E,3445.15,TXN Merchant_4517 OPP REF-ZMX8VID7
Merchant_2096 NGH,Logistics,Store,EUR,FEE_E,COMPANY_E-909193,COMPANY_E,1972.21,TXN Merchant_2096 NGH REF-XIN2P6XL
Merchant_3348 TDO,Logistics,Store,EUR,ONLINE_E,COMPANY_E-574781,COMPANY_E,2275.19,TXN Merchant_3348 TDO REF-NYFBFJCJ
Merchant_2146 FIU,Travel,Hotel,EUR,BILL_E,COMPANY_E-993980,COMPANY_E,1061.8,TXN Merchant_2146 FIU REF-GK0WIF1O
Merchant_1676 FDF,Consulting,SaaS,EUR,ONLINE_E,COMPANY_E-188862,COMPANY_E,2083.19,TXN Merchant_1676 FDF REF-PTWIOQE2
Merchant_4381 CQJ,Tech,Airline,INR,POS_E,COMPANY_E-128723,COMPANY_E,1984.18,TXN Merchant_4381 CQJ REF-AKQC0DVI
Merchant_1100 RYK,Logistics,Cafe,USD,ONLINE_E,COMPANY_E-760261,COMPANY_E,4611.08,TXN Merchant_1100 RYK REF-WFIUS4DC
Merchant_3645 PXX,Utilities,Uber,GBP,POS_E,COMPANY_E-916920,COMPANY_E,3989.81,TXN Merchant_3645 PXX REF-RLSPLZ73
Merchant_3100 DOE,Consulting,SaaS,INR,TRANSFER_E,COMPANY_E-538106,COMPANY_E,3067.24,TXN Merchant_3100 DOE REF-M8WQ6XVN
Merchant_1282 OBB,Travel,Cafe,GBP,TRANSFER_E,COMPANY_E-154665,COMPANY_E,4550.6,TXN Merchant_1282 OBB REF-FECTXT29
Merchant_1282 OBB,Travel,Cafe,GBP,TRANSFER_E,COMPANY_E-154665,COMPANY_E,3716.08,TXN Merchant_1282 OBB REF-GWMP2TOA
Merchant_4120 RDS,Utilities,Hotel,INR,POS_E,COMPANY_E-128723,COMPANY_E,4646.05,TXN Merchant_4120 RDS REF-9VP4VB09
Merchant_1911 BFO,Consulting,Store,GBP,BILL_E,COMPANY_E-993980,COMPANY_E,4506.74,TXN Merchant_1911 BFO REF-FCVSTR3S
Merchant_476 OTX,Travel,SaaS,GBP,POS_E,COMPANY_E-916920,COMPANY_E,3376.93,TXN Merchant_476 OTX REF-LS7CR7ZN
Merchant_828 AWU,Consulting,Store,USD,BILL_E,COMPANY_E-662504,COMPANY_E,1533.7,TXN Merchant_828 AWU REF-GIX3AGD7
Merchant_828 AWU,Consulting,Store,USD,BILL_E,COMPANY_E-662504,COMPANY_E,1656.94,TXN Merchant_828 AWU REF-2N9FEZV0
Merchant_4682 WJT,Consulting,Cafe,USD,TRANSFER_E,COMPANY_E-867736,COMPANY_E,961.83,TXN Merchant_4682 WJT REF-6FTCQHSQ
Merchant_1878 MQE,Tech,Hotel,EUR,FEE_E,COMPANY_E-592655,COMPANY_E,2936.6,TXN Merchant_1878 MQE REF-KDZ2G6P3
Merchant_1401 XGE,Tech,Uber,EUR,BILL_E,COMPANY_E-662504,COMPANY_E,2756.92,TXN Merchant_1401 XGE REF-YMDUKIY6
Merchant_4578 OPN,Travel,Airline,EUR,ONLINE_E,COMPANY_E-122700,COMPANY_E,3591.03,TXN Merchant_4578 OPN REF-YIKCWPLW
Merchant_1265 MTM,Utilities,Electric,GBP,ONLINE_E,COMPANY_E-574781,COMPANY_E,3822.76,TXN Merchant_1265 MTM REF-BSEUV15Y
Merchant_3875 LFB,Retail,Hotel,USD,ONLINE_E,COMPANY_E-171917,COMPANY_E,979.49,TXN Merchant_3875 LFB REF-4IDNRDF7
Merchant_327 RTJ,Tech,Cafe,EUR,POS_E,COMPANY_E-296975,COMPANY_E,1855.59,TXN Merchant_327 RTJ REF-TQ439GTY
Merchant_4608 PRB,Utilities,Airline,GBP,FEE_E,COMPANY_E-592655,COMPANY_E,413.44,TXN Merchant_4608 PRB REF-VP0ECDW0
Merchant_3617 QKZ,Food,Store,USD,TRANSFER_E,COMPANY_E-821462,COMPANY_E,1069.57,TXN Merchant_3617 QKZ REF-1IRI1HV9
Merchant_1279 BCC,Travel,Electric,GBP,ONLINE_E,COMPANY_E-122700,COMPANY_E,3758.76,TXN Merchant_1279 BCC REF-948NRMS6
Merchant_2251 PLY,Tech,Uber,GBP,ONLINE_E,COMPANY_E-171917,COMPANY_E,2421.42,TXN Merchant_2251 PLY REF-0NLS352Y
Merchant_285 FND,Consulting,Uber,USD,POS_E,COMPANY_E-382505,COMPANY_E,1593.0,TXN Merchant_285 FND REF-F6J9KOZ3
Merchant_3451 HNO,Utilities,SaaS,EUR,BILL_E,COMPANY_E-423226,COMPANY_E,2937.97,TXN Merchant_3451 HNO REF-X3UH812H
Merchant_4599 LMU,Consulting,SaaS,EUR,TRANSFER_E,COMPANY_E-536687,COMPANY_E,4401.18,TXN Merchant_4599 LMU REF-0XWI78VI
Merchant_3650 WWU,Retail,Electric,GBP,FEE_E,COMPANY_E-292607,COMPANY_E,1332.42,TXN Merchant_3650 WWU REF-3RW3KFM3
Merchant_603 BAY,Consulting,Store,USD,BILL_E,COMPANY_E-423226,COMPANY_E,4290.16,TXN Merchant_603 BAY REF-9IQ0G8KC
Merchant_2258 VCF,Travel,Electric,USD,TRANSFER_E,COMPANY_E-867736,COMPANY_E,2610.52,TXN Merchant_2258 VCF REF-CDFVXU9Z
Merchant_3617 QKZ,Food,Store,USD,TRANSFER_E,COMPANY_E-821462,COMPANY_E,4453.54,TXN Merchant_3617 QKZ REF-IM781PTA
Merchant_1200 CUS,Travel,Cafe,USD,FEE_E,COMPANY_E-187634,COMPANY_E,2734.51,TXN Merchant_1200 CUS REF-TIMBIU5Q
Merchant_4935 MEG,Food,Uber,GBP,ONLINE_E,COMPANY_E-122700,COMPANY_E,3396.01,TXN Merchant_4935 MEG REF-TE7LL0IP
Merchant_1993 PNX,Food,Hotel,USD,FEE_E,COMPANY_E-406720,COMPANY_E,2438.28,TXN Merchant_1993 PNX REF-1KX75QUT
Merchant_1930 RMM,Tech,Uber,USD,BILL_E,COMPANY_E-126218,COMPANY_E,522.03,TXN Merchant_1930 RMM REF-SOBN3OGF
Merchant_601 TBS,Utilities,SaaS,INR,TRANSFER_E,COMPANY_E-538106,COMPANY_E,1044.35,TXN Merchant_601 TBS REF-EH4VKWKU
Merchant_1792 XZK,Retail,SaaS,EUR,FEE_E,COMPANY_E-759026,COMPANY_E,2606.86,TXN Merchant_1792 XZK REF-9945IH3A
Merchant_1274 ZAU,Retail,Cafe,INR,BILL_E,COMPANY_E-126218,COMPANY_E,4219.26,TXN Merchant_1274 ZAU REF-CJ1BG1OX
Merchant_340 QCY,Food,Hotel,GBP,TRANSFER_E,COMPANY_E-538106,COMPANY_E,3619.57,TXN Merchant_340 QCY REF-5YIA4VDJ
Merchant_3337 RDL,Logistics,Hotel,INR,FEE_E,COMPANY_E-406720,COMPANY_E,1835.34,TXN Merchant_3337 RDL REF-0WMI3FDB
Merchant_1496 MKE,Food,Cafe,INR,FEE_E,COMPANY_E-592655,COMPANY_E,4316.75,TXN Merchant_1496 MKE REF-8Z4GVG5J
Merchant_4935 MEG,Food,Uber,GBP,ONLINE_E,COMPANY_E-122700,COMPANY_E,644.98,TXN Merchant_4935 MEG REF-C9XN9917
Merchant_1993 PNX,Food,Hotel,USD,FEE_E,COMPANY_E-406720,COMPANY_E,3987.29,TXN Merchant_1993 PNX REF-UQI5AH6X
Merchant_2756 HIS,Consulting,Airline,INR,TRANSFER_E,COMPANY_E-538106,COMPANY_E,2196.01,TXN Merchant_2756 HIS REF-P4N1IZRT
Merchant_931 EJY,Tech,SaaS,INR,POS_E,COMPANY_E-296975,COMPANY_E,4263.1,TXN Merchant_931 EJY REF-4B0LHGIA
Merchant_2965 JKB,Utilities,Store,USD,FEE_E,COMPANY_E-406720,COMPANY_E,3461.81,TXN Merchant_2965 JKB REF-AA34R9R9
Merchant_828 AWU,Consulting,Store,USD,BILL_E,COMPANY_E-662504,COMPANY_E,4343.99,TXN Merchant_828 AWU REF-NKUY1EAD
Merchant_4997 FWC,Tech,Electric,GBP,FEE_E,COMPANY_E-759026,COMPANY_E,1873.23,TXN Merchant_4997 FWC REF-1UNV0813
Merchant_1993 PNX,Food,Hotel,USD,FEE_E,COMPANY_E-406720,COMPANY_E,4399.39,TXN Merchant_1993 PNX REF-9AKON2AK
Merchant_931 EJY,Tech,SaaS,INR,POS_E,COMPANY_E-296975,COMPANY_E,1138.11,TXN Merchant_931 EJY REF-LMKGG40Q
Merchant_60 EZN,Consulting,Hotel,INR,FEE_E,COMPANY_E-292607,COMPANY_E,199.11,TXN Merchant_60 EZN REF-O884IL3K
Merchant_3113 IRT,Retail,Uber,EUR,FEE_E,COMPANY_E-215158,COMPANY_E,4265.39,TXN Merchant_3113 IRT REF-I6HTTCUW
Merchant_1721 PNO,Travel,Electric,INR,BILL_E,COMPANY_E-753859,COMPANY_E,2490.48,TXN Merchant_1721 PNO REF-MASCCJ2Q
Merchant_1560 UAX,Logistics,SaaS,USD,BILL_E,COMPANY_E-662504,COMPANY_E,3050.5,TXN Merchant_1560 UAX REF-JAT7HBOU
Merchant_1100 RYK,Logistics,Cafe,USD,ONLINE_E,COMPANY_E-760261,COMPANY_E,1892.16,TXN Merchant_1100 RYK REF-7BAGUMSR
Merchant_4630 DJS,Utilities,SaaS,GBP,FEE_E,COMPANY_E-759026,COMPANY_E,2210.43,TXN Merchant_4630 DJS REF-LQBARG6G
