merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description
Merchant_3144 XNY,Tech,SaaS,INR,POS_15_B,COMPANY_B-495213,COMPANY_B,2817.98,TXN Merchant_3144 XNY REF-2HWYD8N2
Merchant_2626 ZHK,Retail,SaaS,USD,BILL_4_B,COMPANY_B-105851,COMPANY_B,2088.28,TXN Merchant_2626 ZHK REF-3HZ7EKDA
Merchant_4058 TRK,Food,Cafe,GBP,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,3889.5,TXN Merchant_4058 TRK REF-YXEPOCKP
Merchant_93 VBF,Travel,Electric,INR,POS_15_B,COMPANY_B-495213,COMPANY_B,4630.41,TXN Merchant_93 VBF REF-4MRJC8AV
Merchant_1239 YJS,Travel,Electric,EUR,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,3777.34,TXN Merchant_1239 YJS REF-DX53H5GN
Merchant_4528 SGQ,Tech,Cafe,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,4755.0,TXN Merchant_4528 SGQ REF-QJ89XAJI
Merchant_3275 LLH,Consulting,Uber,GBP,BILL_4_B,COMPANY_B-105851,COMPANY_B,1239.29,TXN Merchant_3275 LLH REF-KE3Q5KL8
Merchant_4620 POH,Utilities,Electric,GBP,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,3762.73,TXN Merchant_4620 POH REF-RS23UOI3
Merchant_1639 PQO,Travel,Hotel,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,3282.34,TXN Merchant_1639 PQO REF-P38H742O
Merchant_4656 TXH,Consulting,Store,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,4152.19,TXN Merchant_4656 TXH REF-03JFHJPK
Merchant_3277 FXR,Tech,SaaS,INR,WITHDRAWAL_1_B,COMPANY_B-776541,COMPANY_B,1939.12,TXN Merchant_3277 FXR REF-9744ASLA
Merchant_1024 TZK,Retail,Store,EUR,ADJUSTMENT_5_B,COMPANY_B-154321,COMPANY_B,2215.69,TXN Merchant_1024 TZK REF-6NUQZMDP
Merchant_595 QCV,Logistics,SaaS,INR,POS_15_B,COMPANY_B-594378,COMPANY_B,3755.76,TXN Merchant_595 QCV REF-7TLGQLTM
Merchant_4954 WQB,Travel,Hotel,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,66.63,TXN Merchant_4954 WQB REF-EKINZ3NP
Merchant_4833 ULF,Travel,Hotel,EUR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,3595.84,TXN Merchant_4833 ULF REF-K3EZ0OJ7
Merchant_3122 GVC,Tech,Uber,EUR,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,3004.41,TXN Merchant_3122 GVC REF-1Y3CR0EP
Merchant_2437 ODU,Tech,Uber,INR,FEE_52_B,COMPANY_B-384247,COMPANY_B,3012.14,TXN Merchant_2437 ODU REF-Q1R78Y7X
Merchant_4528 SGQ,Tech,Cafe,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,4167.82,TXN Merchant_4528 SGQ REF-N7OJ31KS
Merchant_4763 IXO,Travel,Cafe,GBP,FEE_68_B,COMPANY_B-895474,COMPANY_B,452.17,TXN Merchant_4763 IXO REF-22FL1ZW3
Merchant_4941 XVZ,Logistics,Cafe,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,62.01,TXN Merchant_4941 XVZ REF-ANLNR1BW
Merchant_2885 DMO,Tech,Store,EUR,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,4469.22,TXN Merchant_2885 DMO REF-1JTFF4WZ
Merchant_3507 FTV,Logistics,SaaS,GBP,POS_15_B,COMPANY_B-594378,COMPANY_B,4824.43,TXN Merchant_3507 FTV REF-VL85YR9W
Merchant_90 XMM,Travel,Airline,USD,FEE_77_B,COMPANY_B-810725,COMPANY_B,1518.79,TXN Merchant_90 XMM REF-952B22HZ
Merchant_1821 QSA,Tech,Electric,USD,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2433.46,TXN Merchant_1821 QSA REF-XL7J2BHU
Merchant_2883 COR,Utilities,SaaS,GBP,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,3955.67,TXN Merchant_2883 COR REF-4VS3OXTZ
Merchant_4296 OGZ,Retail,SaaS,EUR,FEE_52_B,COMPANY_B-895474,COMPANY_B,4532.0,TXN Merchant_4296 OGZ REF-O0YIS334
Merchant_693 NLP,Retail,Hotel,INR,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,2302.29,TXN Merchant_693 NLP REF-MBWX2X7F
Merchant_2681 IQY,Utilities,Cafe,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,1848.83,TXN Merchant_2681 IQY REF-DU62JY1M
Merchant_4296 OGZ,Retail,SaaS,EUR,FEE_52_B,COMPANY_B-895474,COMPANY_B,3077.18,TXN Merchant_4296 OGZ REF-4Z4KA85C
Merchant_3677 UIB,Retail,Hotel,GBP,FEE_77_B,COMPANY_B-810725,COMPANY_B,389.91,TXN Merchant_3677 UIB REF-8X71LFND
Merchant_2031 SBN,Utilities,Electric,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,2743.86,TXN Merchant_2031 SBN REF-TCZ6NQW0
Merchant_4231 KTZ,Retail,Uber,USD,POS_15_B,COMPANY_B-594378,COMPANY_B,1822.79,TXN Merchant_4231 KTZ REF-HTXGJP9I
Merchant_4779 OAY,Consulting,Airline,USD,BILL_58_B,COMPANY_B-219430,COMPANY_B,2135.33,TXN Merchant_4779 OAY REF-LIZLZ13Z
Merchant_93 VBF,Travel,Electric,INR,POS_15_B,COMPANY_B-495213,COMPANY_B,3655.04,TXN Merchant_93 VBF REF-FCNEDSA5
Merchant_3026 PIR,Consulting,SaaS,INR,POS_15_B,COMPANY_B-384247,COMPANY_B,2246.79,TXN Merchant_3026 PIR REF-QGE4NE0D
Merchant_1496 QKY,Tech,Electric,INR,POS_15_B,COMPANY_B-495213,COMPANY_B,2387.29,TXN Merchant_1496 QKY REF-N2UN9U0T
Merchant_2681 IQY,Utilities,Cafe,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,3244.93,TXN Merchant_2681 IQY REF-YV9SIS30
Merchant_4709 LDM,Travel,Electric,EUR,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,4902.52,TXN Merchant_4709 LDM REF-EJ29YRHJ
Merchant_73 DAM,Food,Airline,USD,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,2363.84,TXN Merchant_73 DAM REF-6I4CS58J
Merchant_4241 BTQ,Travel,Cafe,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,883.2,TXN Merchant_4241 BTQ REF-509B56ZL
Merchant_4954 WQB,Travel,Hotel,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,169.43,TXN Merchant_4954 WQB REF-91R9L4DS
Merchant_2699 FMR,Consulting,Store,INR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,586.15,TXN Merchant_2699 FMR REF-8OTYBBSF
Merchant_4178 CTH,Logistics,Store,INR,ONLINE_59_B,COMPANY_B-776541,COMPANY_B,832.01,TXN Merchant_4178 CTH REF-NLX0XANX
Merchant_3343 GKU,Logistics,Cafe,GBP,FEE_68_B,COMPANY_B-895474,COMPANY_B,4782.95,TXN Merchant_3343 GKU REF-K1RI1X02
Merchant_4954 WQB,Travel,Hotel,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,520.61,TXN Merchant_4954 WQB REF-AVX82BRS
Merchant_2681 IQY,Utilities,Cafe,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,3807.14,TXN Merchant_2681 IQY REF-3NAKSAV4
Merchant_2047 FMF,Retail,Airline,INR,POS_15_B,COMPANY_B-795545,COMPANY_B,884.68,TXN Merchant_2047 FMF REF-NOX8DRHW
Merchant_4060 OXF,Logistics,Electric,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,3554.74,TXN Merchant_4060 OXF REF-0ZGL457N
Merchant_2759 OQG,Travel,Electric,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,4525.46,TXN Merchant_2759 OQG REF-GXWTEKBB
Merchant_4617 OFA,Logistics,Uber,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,4789.53,TXN Merchant_4617 OFA REF-WSLBRJAK
Merchant_4671 HCQ,Food,Hotel,USD,FEE_68_B,COMPANY_B-384247,COMPANY_B,13.31,TXN Merchant_4671 HCQ REF-FYK1AWIS
Merchant_3275 LLH,Consulting,Uber,GBP,BILL_4_B,COMPANY_B-105851,COMPANY_B,83.72,TXN Merchant_3275 LLH REF-21BG8RDW
Merchant_344 OZZ,Travel,Electric,EUR,POS_15_B,COMPANY_B-795545,COMPANY_B,2001.38,TXN Merchant_344 OZZ REF-5EXFKAW2
Merchant_4779 OAY,Consulting,Airline,USD,BILL_58_B,COMPANY_B-219430,COMPANY_B,1107.56,TXN Merchant_4779 OAY REF-0AHEMNUA
Merchant_4296 OGZ,Retail,SaaS,EUR,FEE_52_B,COMPANY_B-895474,COMPANY_B,2304.56,TXN Merchant_4296 OGZ REF-UU6STJO8
Merchant_2228 SHS,Consulting,Store,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,4505.76,TXN Merchant_2228 SHS REF-6A012PBP
Merchant_3261 JAP,Travel,Electric,INR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,1240.54,TXN Merchant_3261 JAP REF-VLBCGUL1
Merchant_4082 XCQ,Food,Uber,USD,ADJUSTMENT_81_B,COMPANY_B-505132,COMPANY_B,4172.14,TXN Merchant_4082 XCQ REF-KD55G8R7
Merchant_2228 SHS,Consulting,Store,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,3106.71,TXN Merchant_2228 SHS REF-CLCXUBJT
Merchant_1553 HVA,Travel,Uber,INR,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,1940.51,TXN Merchant_1553 HVA REF-10TLEWOL
Merchant_4058 TRK,Food,Cafe,GBP,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,798.08,TXN Merchant_4058 TRK REF-HYLT03GX
Merchant_2037 ODW,Utilities,Store,USD,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,4526.81,TXN Merchant_2037 ODW REF-C86ELHZ0
Merchant_3122 GVC,Tech,Uber,EUR,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,4931.15,TXN Merchant_3122 GVC REF-TRY4851J
Merchant_4779 OAY,Consulting,Airline,USD,BILL_58_B,COMPANY_B-219430,COMPANY_B,47.87,TXN Merchant_4779 OAY REF-5FO1KN7M
Merchant_400 AUQ,Consulting,Electric,GBP,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,3024.93,TXN Merchant_400 AUQ REF-3220PNFD
Merchant_3026 PIR,Consulting,SaaS,INR,POS_15_B,COMPANY_B-384247,COMPANY_B,4210.01,TXN Merchant_3026 PIR REF-DPAHIDYB
Merchant_1901 AMF,Food,Uber,GBP,POS_15_B,COMPANY_B-495213,COMPANY_B,2252.99,TXN Merchant_1901 AMF REF-ZT50SCS7
Merchant_3494 RKO,Logistics,Uber,INR,BILL_4_B,COMPANY_B-708067,COMPANY_B,1179.32,TXN Merchant_3494 RKO REF-YNGWJ2BA
Merchant_253 SKS,Food,Hotel,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,1446.82,TXN Merchant_253 SKS REF-80QMYCOP
Merchant_2095 SFF,Travel,Cafe,GBP,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,4600.78,TXN Merchant_2095 SFF REF-OZFFF26G
Merchant_2138 KRZ,Travel,Uber,USD,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2096.27,TXN Merchant_2138 KRZ REF-4S53PBJE
Merchant_2607 HUK,Food,Airline,USD,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,3987.8,TXN Merchant_2607 HUK REF-M58OEMOF
Merchant_4833 ULF,Travel,Hotel,EUR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,3149.71,TXN Merchant_4833 ULF REF-HFC47HJL
Merchant_2607 HUK,Food,Airline,USD,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,4346.33,TXN Merchant_2607 HUK REF-DMPND7H2
Merchant_4479 OKU,Consulting,SaaS,GBP,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,3035.31,TXN Merchant_4479 OKU REF-61X8TR8R
Merchant_2372 CVY,Consulting,Uber,USD,BILL_58_B,COMPANY_B-594378,COMPANY_B,4540.24,TXN Merchant_2372 CVY REF-58P79CNI
Merchant_4999 AHS,Logistics,Airline,EUR,FEE_77_B,COMPANY_B-810725,COMPANY_B,1906.15,TXN Merchant_4999 AHS REF-7YRJ9HJS
Merchant_2060 IDG,Travel,Cafe,GBP,ADJUSTMENT_81_B,COMPANY_B-505132,COMPANY_B,2069.55,TXN Merchant_2060 IDG REF-KVC7I139
Merchant_3318 MZB,Tech,Store,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,4074.48,TXN Merchant_3318 MZB REF-S5FAFVVV
Merchant_1549 MPC,Travel,Electric,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,327.43,TXN Merchant_1549 MPC REF-56AX7T8Y
Merchant_1449 YSH,Tech,Cafe,INR,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,3366.48,TXN Merchant_1449 YSH REF-BRMZ9FAF
Merchant_4669 NBY,Retail,SaaS,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,1400.62,TXN Merchant_4669 NBY REF-SAD4BMBY
Merchant_3267 QYA,Travel,Airline,EUR,POS_15_B,COMPANY_B-495213,COMPANY_B,656.77,TXN Merchant_3267 QYA REF-KBJC3T1F
Merchant_2280 CIH,Food,Electric,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,3755.96,TXN Merchant_2280 CIH REF-VP6YQPML
Merchant_314 DQB,Logistics,SaaS,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,1294.43,TXN Merchant_314 DQB REF-VV2KAVNW
Merchant_3026 PIR,Consulting,SaaS,INR,POS_15_B,COMPANY_B-384247,COMPANY_B,745.25,TXN Merchant_3026 PIR REF-7WGZOUOP
Merchant_413 GEO,Travel,Cafe,EUR,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,4554.43,TXN Merchant_413 GEO REF-ZQGVDVAN
Merchant_3553 RJK,Food,Cafe,INR,BILL_4_B,COMPANY_B-708067,COMPANY_B,130.89,TXN Merchant_3553 RJK REF-8L4AJUXY
Merchant_4656 TXH,Consulting,Store,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,1222.65,TXN Merchant_4656 TXH REF-GQ52KPBP
Merchant_4816 SEL,Logistics,Hotel,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,2446.31,TXN Merchant_4816 SEL REF-RGEE75VZ
Merchant_4324 ZJN,Consulting,Airline,INR,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,2137.43,TXN Merchant_4324 ZJN REF-024S5TUW
Merchant_1913 ZFE,Retail,SaaS,INR,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,3382.69,TXN Merchant_1913 ZFE REF-AX4TRV7Z
Merchant_3505 KKW,Utilities,Uber,INR,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2120.07,TXN Merchant_3505 KKW REF-GK0S5ZJE
Merchant_2759 OQG,Travel,Electric,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,3702.93,TXN Merchant_2759 OQG REF-370COLAF
Merchant_276 NZW,Utilities,Electric,USD,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,674.07,TXN Merchant_276 NZW REF-KDFKU469
Merchant_1549 MPC,Travel,Electric,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,3820.35,TXN Merchant_1549 MPC REF-3K71NW03
Merchant_90 XMM,Travel,Airline,USD,FEE_77_B,COMPANY_B-810725,COMPANY_B,1465.95,TXN Merchant_90 XMM REF-3CWPWNJ1
Merchant_1553 HVA,Travel,Uber,INR,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,3671.4,TXN Merchant_1553 HVA REF-KRQAM228
Merchant_3716 DMA,Logistics,Uber,GBP,POS_15_B,COMPANY_B-495213,COMPANY_B,2034.28,TXN Merchant_3716 DMA REF-WCOU6M3I
Merchant_314 DQB,Logistics,SaaS,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,2391.79,TXN Merchant_314 DQB REF-GC11N3EX
Merchant_4999 AHS,Logistics,Airline,EUR,FEE_77_B,COMPANY_B-810725,COMPANY_B,1416.34,TXN Merchant_4999 AHS REF-3UG93X1V
Merchant_1084 TVR,Travel,Store,INR,FEE_52_B,COMPANY_B-384247,COMPANY_B,522.51,TXN Merchant_1084 TVR REF-WIKPH33D
Merchant_4921 GJD,Travel,Hotel,USD,BILL_4_B,COMPANY_B-708067,COMPANY_B,2127.22,TXN Merchant_4921 GJD REF-SZ4KGTFK
Merchant_455 GNZ,Consulting,Hotel,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,2611.37,TXN Merchant_455 GNZ REF-N52VPVBZ
Merchant_1890 PJJ,Travel,Cafe,INR,FEE_52_B,COMPANY_B-384247,COMPANY_B,1880.87,TXN Merchant_1890 PJJ REF-9N2CBPJ8
Merchant_3340 IBN,Utilities,Store,INR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,4937.07,TXN Merchant_3340 IBN REF-KLR55E5G
Merchant_4656 TXH,Consulting,Store,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,3504.99,TXN Merchant_4656 TXH REF-C1OJ9FJL
Merchant_1890 PJJ,Travel,Cafe,INR,FEE_52_B,COMPANY_B-384247,COMPANY_B,31.46,TXN Merchant_1890 PJJ REF-V75I7WGH
Merchant_4833 ULF,Travel,Hotel,EUR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,2155.69,TXN Merchant_4833 ULF REF-KN92DQ2B
Merchant_4940 EQH,Logistics,Uber,USD,FEE_52_B,COMPANY_B-895474,COMPANY_B,1859.38,TXN Merchant_4940 EQH REF-A38SG6WJ
Merchant_2372 CVY,Consulting,Uber,USD,BILL_58_B,COMPANY_B-594378,COMPANY_B,4620.05,TXN Merchant_2372 CVY REF-4P0GTKP6
Merchant_4302 EUI,Retail,Electric,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,3968.86,TXN Merchant_4302 EUI REF-GXY4VI54
Merchant_253 SKS,Food,Hotel,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,2408.85,TXN Merchant_253 SKS REF-IE0L0W51
Merchant_2228 SHS,Consulting,Store,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,3584.48,TXN Merchant_2228 SHS REF-A6OHVYCN
Merchant_1109 NGZ,Utilities,Uber,INR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,3314.45,TXN Merchant_1109 NGZ REF-Z3MXPF4K
Merchant_1672 TVA,Consulting,SaaS,USD,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,2378.94,TXN Merchant_1672 TVA REF-DPFREGAL
Merchant_2759 OQG,Travel,Electric,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,3409.49,TXN Merchant_2759 OQG REF-I8A90P5X
Merchant_1105 SFR,Travel,Electric,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,4725.43,TXN Merchant_1105 SFR REF-ZDP7G7P4
Merchant_2883 COR,Utilities,SaaS,GBP,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,2901.48,TXN Merchant_2883 COR REF-R8M00OH8
Merchant_3677 UIB,Retail,Hotel,GBP,FEE_77_B,COMPANY_B-810725,COMPANY_B,3813.69,TXN Merchant_3677 UIB REF-CSL2Y1P1
Merchant_4816 SEL,Logistics,Hotel,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,3547.11,TXN Merchant_4816 SEL REF-WF11EKPO
Merchant_2466 AUV,Travel,Electric,GBP,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,4549.58,TXN Merchant_2466 AUV REF-LVX7BIPC
Merchant_2883 COR,Utilities,SaaS,GBP,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,3004.61,TXN Merchant_2883 COR REF-3KG398WI
Merchant_1764 FNO,Tech,Store,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,4924.91,TXN Merchant_1764 FNO REF-DATT07XY
Merchant_1109 NGZ,Utilities,Uber,INR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,702.16,TXN Merchant_1109 NGZ REF-NF5IBJ9W
Merchant_4669 NBY,Retail,SaaS,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,4942.62,TXN Merchant_4669 NBY REF-H40TOQN0
Merchant_1264 IHY,Travel,Cafe,USD,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,3323.71,TXN Merchant_1264 IHY REF-3ND030RA
Merchant_2228 SHS,Consulting,Store,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,2482.58,TXN Merchant_2228 SHS REF-4Y72NQZB
Merchant_4528 SGQ,Tech,Cafe,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,4226.63,TXN Merchant_4528 SGQ REF-WDPT70W2
Merchant_2047 FMF,Retail,Airline,INR,POS_15_B,COMPANY_B-795545,COMPANY_B,2950.77,TXN Merchant_2047 FMF REF-IL8JIQTB
Merchant_693 NLP,Retail,Hotel,INR,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,4836.21,TXN Merchant_693 NLP REF-6NYCY2JX
Merchant_838 AZP,Logistics,Uber,EUR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,906.76,TXN Merchant_838 AZP REF-OM8XPMF3
Merchant_1024 TZK,Retail,Store,EUR,ADJUSTMENT_5_B,COMPANY_B-154321,COMPANY_B,2093.25,TXN Merchant_1024 TZK REF-6W0S2ZOF
Merchant_3075 TSV,Food,Uber,GBP,FEE_68_B,COMPANY_B-895474,COMPANY_B,1750.46,TXN Merchant_3075 TSV REF-ZRAGP9G0
Merchant_595 QCV,Logistics,SaaS,INR,POS_15_B,COMPANY_B-594378,COMPANY_B,4557.69,TXN Merchant_595 QCV REF-7ZV3ZOYO
Merchant_3968 BAA,Travel,Airline,USD,TRANSFER_6_B,COMPANY_B-154321,COMPANY_B,1230.09,TXN Merchant_3968 BAA REF-VFXLMA5K
Merchant_3008 CFW,Travel,Uber,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,3737.51,TXN Merchant_3008 CFW REF-5F8ZQC1Q
Merchant_4490 EXQ,Food,SaaS,GBP,TRANSFER_6_B,COMPANY_B-154321,COMPANY_B,4063.35,TXN Merchant_4490 EXQ REF-FO3HEWNJ
Merchant_314 DQB,Logistics,SaaS,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,2051.74,TXN Merchant_314 DQB REF-8JWO0QER
Merchant_4709 LDM,Travel,Electric,EUR,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,815.71,TXN Merchant_4709 LDM REF-X65FFIO0
