merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description
Merchant_774 RHD,Utilities,Cafe,GBP,ONLINE_D,COMPANY_D-299634,COMPANY_D,621.77,TXN Merchant_774 RHD REF-LP0O1SQR
Merchant_321 QKC,Consulting,SaaS,USD,BILL_D,COMPANY_D-938109,COMPANY_D,2363.4,TXN Merchant_321 QKC REF-XULF0AS3
Merchant_1554 ZUU,Logistics,Store,EUR,BILL_D,COMPANY_D-938109,COMPANY_D,3611.75,TXN Merchant_1554 ZUU REF-ZPA8DB1C
Merchant_1318 YEE,Utilities,Airline,USD,ONLINE_D,COMPANY_D-283446,COMPANY_D,4932.82,TXN Merchant_1318 YEE REF-HH3CAKD8
Merchant_1239 LMX,Tech,Uber,USD,FEE_D,COMPANY_D-945861,COMPANY_D,3569.54,TXN Merchant_1239 LMX REF-SL8TX3XL
Merchant_4015 BYA,Utilities,Electric,USD,ONLINE_D,COMPANY_D-541660,COMPANY_D,19.73,TXN Merchant_4015 BYA REF-MPN577LF
Merchant_1986 EAJ,Tech,Uber,INR,FEE_D,COMPANY_D-651014,COMPANY_D,4066.37,TXN Merchant_1986 EAJ REF-I94W5G73
Merchant_4571 HLO,Travel,Store,USD,POS_D,COMPANY_D-912289,COMPANY_D,3296.89,TXN Merchant_4571 HLO REF-TZ87MAHC
Merchant_153 PGB,Utilities,Cafe,EUR,ONLINE_D,COMPANY_D-527344,COMPANY_D,1714.61,TXN Merchant_153 PGB REF-YZLZLPRV
Merchant_1554 ZUU,Logistics,Store,EUR,BILL_D,COMPANY_D-938109,COMPANY_D,3076.71,TXN Merchant_1554 ZUU REF-6RKRU3JR
Merchant_4355 DLI,Logistics,Electric,INR,TRANSFER_D,COMPANY_D-670358,COMPANY_D,3225.47,TXN Merchant_4355 DLI REF-J18U8KWS
Merchant_651 NYH,Logistics,SaaS,GBP,BILL_D,COMPANY_D-100769,COMPANY_D,1779.6,TXN Merchant_651 NYH REF-G7EYRVVF
Merchant_3750 BSS,Tech,Cafe,INR,TRANSFER_D,COMPANY_D-755345,COMPANY_D,1705.14,TXN Merchant_3750 BSS REF-JL2ZPQXW
Merchant_3070 QFI,Tech,SaaS,EUR,TRANSFER_D,COMPANY_D-117294,COMPANY_D,4727.36,TXN Merchant_3070 QFI REF-M1YQDHVT
Merchant_4789 AXQ,Retail,Store,INR,POS_D,COMPANY_D-687946,COMPANY_D,183.59,TXN Merchant_4789 AXQ REF-U1B8STPL
Merchant_2117 RJW,Tech,Airline,USD,BILL_D,COMPANY_D-761372,COMPANY_D,2885.52,TXN Merchant_2117 RJW REF-9BPYU63G
Merchant_385 DMI,Utilities,Uber,USD,POS_D,COMPANY_D-702043,COMPANY_D,2264.62,TXN Merchant_385 DMI REF-2VKXZQWD
Merchant_4059 BSD,Consulting,Cafe,USD,BILL_D,COMPANY_D-880464,COMPANY_D,20.41,TXN Merchant_4059 BSD REF-M5H2GWE1
Merchant_3399 KIM,Tech,Hotel,EUR,ONLINE_D,COMPANY_D-651573,COMPANY_D,3231.43,TXN Merchant_3399 KIM REF-R54YAXTK
Merchant_4565 MKH,Tech,Hotel,EUR,BILL_D,COMPANY_D-747696,COMPANY_D,4756.83,TXN Merchant_4565 MKH REF-GDGF85W4
Merchant_1830 NDM,Tech,Hotel,INR,BILL_D,COMPANY_D-100769,COMPANY_D,1742.91,TXN Merchant_1830 NDM REF-TBMYXEN4
Merchant_153 PGB,Utilities,Cafe,EUR,ONLINE_D,COMPANY_D-527344,COMPANY_D,4192.56,TXN Merchant_153 PGB REF-U1CUOC8Q
Merchant_3764 KUD,Logistics,Hotel,USD,ONLINE_D,COMPANY_D-541660,COMPANY_D,111.83,TXN Merchant_3764 KUD REF-SAMLJ5NU
Merchant_1974 LBN,Retail,Airline,INR,ONLINE_D,COMPANY_D-704154,COMPANY_D,3270.72,TXN Merchant_1974 LBN REF-DP8MTA7A
Merchant_2117 RJW,Tech,Airline,USD,BILL_D,COMPANY_D-761372,COMPANY_D,4510.35,TXN Merchant_2117 RJW REF-4OJ0Q2EH
Merchant_3114 CMR,Travel,Uber,USD,TRANSFER_D,COMPANY_D-723840,COMPANY_D,3449.75,TXN Merchant_3114 CMR REF-YJIL87OU
Merchant_3300 EFI,Food,Hotel,INR,TRANSFER_D,COMPANY_D-117294,COMPANY_D,1724.33,TXN Merchant_3300 EFI REF-99BRP2UA
Merchant_4327 RZZ,Retail,Airline,INR,FEE_D,COMPANY_D-651014,COMPANY_D,3791.98,TXN Merchant_4327 RZZ REF-92DVG0VQ
Merchant_2776 SBB,Travel,Airline,USD,POS_D,COMPANY_D-435367,COMPANY_D,2841.31,TXN Merchant_2776 SBB REF-TJG4QBKB
Merchant_2125 XPP,Tech,Uber,GBP,ONLINE_D,COMPANY_D-356713,COMPANY_D,2077.35,TXN Merchant_2125 XPP REF-5UA0DUQR
Merchant_267 TJB,Retail,SaaS,GBP,BILL_D,COMPANY_D-634373,COMPANY_D,3603.02,TXN Merchant_267 TJB REF-8VQJ87GI
Merchant_3409 QKC,Utilities,Store,INR,POS_D,COMPANY_D-190609,COMPANY_D,3346.11,TXN Merchant_3409 QKC REF-8Q2TJMTL
Merchant_3142 WFH,Tech,Hotel,GBP,ONLINE_D,COMPANY_D-710117,COMPANY_D,3015.45,TXN Merchant_3142 WFH REF-CQ2YJBM2
Merchant_272 TDH,Retail,Store,GBP,ONLINE_D,COMPANY_D-541660,COMPANY_D,2058.57,TXN Merchant_272 TDH REF-9AUVG1EE
Merchant_3750 BSS,Tech,Cafe,INR,TRANSFER_D,COMPANY_D-755345,COMPANY_D,200.4,TXN Merchant_3750 BSS REF-SHA5W19O
Merchant_2528 MZK,Consulting,Uber,GBP,ONLINE_D,COMPANY_D-710117,COMPANY_D,552.69,TXN Merchant_2528 MZK REF-5AMF7MGR
Merchant_3947 SSZ,Retail,Uber,INR,FEE_D,COMPANY_D-898202,COMPANY_D,4415.74,TXN Merchant_3947 SSZ REF-IXSS4U7G
Merchant_452 FZD,Travel,Airline,INR,BILL_D,COMPANY_D-665125,COMPANY_D,4582.78,TXN Merchant_452 FZD REF-LL3HK0BK
Merchant_3141 XDU,Retail,Store,USD,BILL_D,COMPANY_D-665125,COMPANY_D,2244.54,TXN Merchant_3141 XDU REF-3IQH28FT
Merchant_2308 QPL,Retail,Airline,GBP,BILL_D,COMPANY_D-752717,COMPANY_D,4533.69,TXN Merchant_2308 QPL REF-DI2K8427
Merchant_1332 HZL,Logistics,Hotel,GBP,TRANSFER_D,COMPANY_D-760040,COMPANY_D,2539.18,TXN Merchant_1332 HZL REF-FNQJF1HM
Merchant_2547 VPL,Logistics,Uber,USD,TRANSFER_D,COMPANY_D-670358,COMPANY_D,408.26,TXN Merchant_2547 VPL REF-RBZ59XKQ
Merchant_3573 OCS,Logistics,Cafe,EUR,TRANSFER_D,COMPANY_D-117294,COMPANY_D,3188.02,TXN Merchant_3573 OCS REF-CSQKINMY
Merchant_170 GEN,Consulting,Electric,GBP,TRANSFER_D,COMPANY_D-755345,COMPANY_D,1006.16,TXN Merchant_170 GEN REF-V07HA6TT
Merchant_105 CQX,Logistics,Store,GBP,POS_D,COMPANY_D-238724,COMPANY_D,217.58,TXN Merchant_105 CQX REF-JRGMWU9E
Merchant_3090 ERN,Food,Uber,EUR,ONLINE_D,COMPANY_D-356713,COMPANY_D,4345.75,TXN Merchant_3090 ERN REF-L0GODTUU
Merchant_2190 IZJ,Travel,Uber,INR,ONLINE_D,COMPANY_D-283446,COMPANY_D,3663.36,TXN Merchant_2190 IZJ REF-M4QL2VUN
Merchant_2308 QPL,Retail,Airline,GBP,BILL_D,COMPANY_D-752717,COMPANY_D,2409.52,TXN Merchant_2308 QPL REF-BVGHU55E
Merchant_4565 MKH,Tech,Hotel,EUR,BILL_D,COMPANY_D-747696,COMPANY_D,4714.82,TXN Merchant_4565 MKH REF-Y4Z3K6ZU
Merchant_3533 NWB,Consulting,SaaS,EUR,TRANSFER_D,COMPANY_D-760040,COMPANY_D,2632.38,TXN Merchant_3533 NWB REF-SI1CAZ0B
Merchant_1754 QOG,Tech,SaaS,GBP,BILL_D,COMPANY_D-761372,COMPANY_D,2680.6,TXN Merchant_1754 QOG REF-D6RXVVNM
Merchant_1974 LBN,Retail,Airline,INR,ONLINE_D,COMPANY_D-704154,COMPANY_D,3095.26,TXN Merchant_1974 LBN REF-EB90BLHJ
Merchant_4128 WKE,Utilities,Electric,EUR,TRANSFER_D,COMPANY_D-760040,COMPANY_D,423.11,TXN Merchant_4128 WKE REF-C5PM3OAC
Merchant_1406 MTI,Logistics,Hotel,USD,FEE_D,COMPANY_D-651014,COMPANY_D,2035.15,TXN Merchant_1406 MTI REF-R86Y0FQS
Merchant_74 DKD,Tech,Electric,GBP,FEE_D,COMPANY_D-945861,COMPANY_D,821.89,TXN Merchant_74 DKD REF-5AUN5VGT
Merchant_964 VXR,Tech,Cafe,GBP,FEE_D,COMPANY_D-736070,COMPANY_D,791.03,TXN Merchant_964 VXR REF-XZIBZ7HA
Merchant_107 LAT,Retail,Hotel,EUR,ONLINE_D,COMPANY_D-704154,COMPANY_D,2807.48,TXN Merchant_107 LAT REF-8PUJWOOV
Merchant_1186 HVB,Travel,Uber,EUR,FEE_D,COMPANY_D-564801,COMPANY_D,732.68,TXN Merchant_1186 HVB REF-V8DANB34
Merchant_2729 SLQ,Consulting,Hotel,USD,POS_D,COMPANY_D-190609,COMPANY_D,3696.36,TXN Merchant_2729 SLQ REF-X0HNX7C4
Merchant_1245 TML,Tech,Electric,INR,ONLINE_D,COMPANY_D-356713,COMPANY_D,4581.58,TXN Merchant_1245 TML REF-VWR4ILGK
Merchant_2125 XPP,Tech,Uber,GBP,ONLINE_D,COMPANY_D-356713,COMPANY_D,967.75,TXN Merchant_2125 XPP REF-K6909EM4
Merchant_4030 QQA,Tech,Airline,USD,TRANSFER_D,COMPANY_D-955144,COMPANY_D,314.35,TXN Merchant_4030 QQA REF-GCGC72FM
